cube	(56, 56, 56)	999999	1
../Chess/classic_rook_extracoarse_nh.binvox		5197	9.090612923849493	782
../Chess/classic_rook_extracoarse_nh.binvox		5197	1.9686217998268642	782
../Chess/classic_bishop_extracoarse_nh.binvox		4236	8.840058168961026	777
../Chess/classic_pawn_extracoarse_nh.binvox		2245	5.501250121562873	780
../Chess/classic_rook_extracoarse_nh.binvox		5197	920.6049416599601	782
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.086675555547944	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	8.222980910243594	780
../Chess/classic_queen_extracoarse_nh.binvox		7105	8.673817348407942	781
../Chess/classic_pawn_extracoarse_nh.binvox		2245	7.820769806531037	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	910.2839165069697	780
../Chess/classic_rook_extracoarse_nh.binvox		5197	1061.4144986405408	782
../Chess/classic_bishop_extracoarse_nh.binvox		4236	3.9796501301491243	777
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1077.9796307901565	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	2.353181235366171	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	6.05171920536344	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	4.919027660071059	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	973.3716403473645	779
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	5.778017936563066	779
../Chess/classic_pawn_extracoarse_nh.binvox		2245	3.6083294746544152	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	1.5256668344133117	779
../Chess/classic_bishop_extracoarse_nh.binvox		4236	1056.8930740906035	777
../Chess/classic_bishop_extracoarse_nh.binvox		4236	2.869164940313928	777
../Chess/classic_queen_extracoarse_nh.binvox		7105	1.369272200856713	781
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1047.7582141499627	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	9.115331797191038	780
../Chess/classic_king_extracoarse_nh.binvox		6946	5.2310641036195955	778
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	2.7818172165169504	779
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1063.639740095109	780
../Chess/classic_king_extracoarse_nh.binvox		6946	9.113401989810026	778
../Chess/classic_pawn_extracoarse_nh.binvox		2245	9.31538386741479	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.6991256714246705	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.9627127760955954	780
