cube	(16, 16, 16)	999999	1
../Shapes/Piece0.binvox	240	1001.0245863514589	780
../Shapes/Piece1.binvox	448	3.3424858194131937	777
../Shapes/Piece0.binvox	240	992.0928038673022	780
../Shapes/Piece1.binvox	448	6.8073166943059515	777
../Shapes/Piece3.binvox	56	9.67910753186426	779
../Shapes/Piece3.binvox	56	5.840502726396762	779
../Shapes/Piece3.binvox	56	6.243174514118081	779
../Shapes/Piece2.binvox	180	5.547345691183285	778
../Shapes/Piece3.binvox	56	3.9933635013413187	779
../Shapes/Piece1.binvox	448	2.4368352439524585	777
../Shapes/Piece0.binvox	240	1043.6617885537403	780
../Shapes/Piece1.binvox	448	2.2644096073687203	777
../Shapes/Piece3.binvox	56	4.699473501023522	779
../Shapes/Piece3.binvox	56	8.367046211576051	779
../Shapes/Piece0.binvox	240	4.992148537170834	780
../Shapes/Piece0.binvox	240	2.298332242406927	780
../Shapes/Piece1.binvox	448	943.0167666285888	777
../Shapes/Piece0.binvox	240	1028.731317312154	780
../Shapes/Piece2.binvox	180	3.7084239617055212	778
../Shapes/Piece0.binvox	240	8.56006573413419	780
../Shapes/Piece0.binvox	240	1.3902215673943559	780
../Shapes/Piece0.binvox	240	9.469718583034437	780
../Shapes/Piece2.binvox	180	6.98018862260739	778
../Shapes/Piece3.binvox	56	9.296441858653088	779
../Shapes/Piece2.binvox	180	2.0285173490193054	778
../Shapes/Piece3.binvox	56	4.153643291243647	779
../Shapes/Piece3.binvox	56	9.445467802588428	779
../Shapes/Piece2.binvox	180	6.898344439614076	778
../Shapes/Piece1.binvox	448	9.06191641277688	777
../Shapes/Piece3.binvox	56	4.915646581191064	779
../Shapes/Piece0.binvox	240	4.431331743639007	780
../Shapes/Piece2.binvox	180	9.574049467679037	778
../Shapes/Piece2.binvox	180	1.8526548793257307	778
../Shapes/Piece0.binvox	240	7.061043195439593	780
../Shapes/Piece3.binvox	56	4.864371967669951	779
../Shapes/Piece0.binvox	240	1014.6504615276831	780
../Shapes/Piece1.binvox	448	988.6971164258232	777
../Shapes/Piece0.binvox	240	4.789349821560485	780
../Shapes/Piece0.binvox	240	5.767997394626275	780
../Shapes/Piece2.binvox	180	6.989563611574149	778
../Shapes/Piece0.binvox	240	1044.4855820131397	780
../Shapes/Piece3.binvox	56	3.32936334541756	779
../Shapes/Piece2.binvox	180	9.27757994463741	778
