cube	(105, 105, 105)	2000	0.3
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	2.3456831611440823	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	7.335165640144415	777
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	3.5914015403056814	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1046.0896559702414	786
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.643419827009851	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.289989250852102	777
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.855691500980277	781
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	2.065440470305642	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	3.6063938660144044	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.537754668639071	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1.3719167922906923	783
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	982.5035613039	789
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	3.0378777249515636	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.595196632252701	782
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.733784682562613	788
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.588013785952244	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	5.404803597038024	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	4.325508798321312	791
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1007.2732681756033	784
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.316704042494981	785
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.459138337245514	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.081900933776136	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	3.7469627496176097	791
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.06719238240984	784
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1093.659498449244	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	4.345506694158803	791
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.715326803996545	777
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.72442267286273	787
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.071651124321898	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	4.587177546112162	788
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1098.7254422629042	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.465456963439717	782
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	2.5969412833739214	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.873992144260052	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.667514731305727	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1.4282748498304032	788
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	930.9710667940662	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.97079991334046	779
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	963.4287287281102	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	8.050739918318614	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1099.0078707617379	789
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1038.1258708995927	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.1119647375236803	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	5.307424524663866	784
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	5.212458642255079	779
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.532638622332966	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.39748360741961	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	5.610547525637752	785
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	999.2525296888858	783
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.093158772932208	785
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1023.4989919393664	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1006.4904137147726	781
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.708841778321242	780
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1004.7025168464854	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.264297030272421	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.203252088251253	790
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.954141745646474	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	8.15370392361919	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.108256279369787	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	9.142761713983209	791
