cylinder	(86, 86, 86)	999999	1
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	7.625126067364171	796
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	949.9894340674232	827
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	2.6449034344083695	828
../Engine/22RE_Block_-_Scaled_extracoarse_nh.binvox	25240	7.498688946493711	778
../Engine/fanspacer_-_scaled_extracoarse_nh.binvox	72	3.547634259172203	814
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	2.678972792150486	796
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	8.051758785452998	827
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	9.44209406214679	801
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	7.454347553548292	821
../Engine/ac_mount_-_scaled_extracoarse_nh.binvox	858	959.0020372880984	794
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	7.320473608959193	821
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	1035.4069732223506	803
../Engine/left_motor_mount_-_scaled_extracoarse_nh.binvox	472	5.960471030676362	822
../Engine/oil_filter_-_scaled_extracoarse_nh.binvox	955	7.889635176477332	825
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	1.7546522965470612	828
../Engine/stand_-_scaled_extracoarse_nh.binvox	11410	1055.0760947456836	831
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	7.870711892324491	830
../Engine/Cam_Gear_-_scaled_extracoarse_nh.binvox	705	1.7249533473129568	779
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	919.4212110854345	806
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	2.6028092404667422	821
../Engine/ac_pulley_-_scaled_extracoarse_nh.binvox	1274	4.258399328437454	795
../Engine/crank_pulley_-_scaled_extracoarse_nh.binvox	1502	8.645182662187956	808
../Engine/22RE_Block_-_No_Support_-_Scaled_extracoarse_nh.binvox	23905	1009.7848047418943	777
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	8.007385717787583	828
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	2.418269488993358	830
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	5.396220560746839	802
../Engine/compressor_-_scaled_extracoarse_nh.binvox	2190	932.3400759476938	800
../Engine/gears_helical_16r_extracoarse_nh.binvox	10987	4.295143866762125	816
../Engine/crank_gear_-_scaled_extracoarse_nh.binvox	186	4.9838109482003095	807
../Engine/fan_clutch_-_scaled_extracoarse_nh.binvox	599	8.038907565815416	812
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	4.879111771986784	804
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	5.046659716836247	830
../Engine/Intake_manifold_upper_-_scaled_extracoarse_nh.binvox	5237	4.967413399690651	788
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	2.509234178424055	806
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	5.2537120950101475	802
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	8.139820039123224	804
../Engine/Throttle_body_-_Scaled_extracoarse_nh.binvox	763	1006.2996213052905	792
../Engine/FAN_-_scaled_extracoarse_nh.binvox	2485	4.21794604416527	781
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	9.500158020095919	806
../Engine/Engine_stand_-_modified_to_accept_transmission_extracoarse_nh.binvox	10818	9.293484065441632	780
../Engine/camshaft1_-_scaled_extracoarse_nh.binvox	466	9.401892901915657	797
../Engine/spacer__extracoarse_nh.binvox	36	5.197671630361469	829
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	4.500015377926683	801
../Engine/Intake_manifold_upper_-_part_2_-_scaled_extracoarse_nh.binvox	2535	3.478823962027758	787
../Engine/timing_cover_-_scaled_extracoarse_nh.binvox	4754	1.8891521279848051	832
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	9.445729670100118	811
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	6.234147505332655	811
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	954.2411582657617	830
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	5.563241117968706	803
../Engine/gears_helical_30x10r_extracoarse_nh.binvox	512	1082.4841128133694	818
../Engine/Rear_Main_-_scaled_extracoarse_nh.binvox	482	3.610436552749427	789
../Engine/camshaft2_-_scaled_extracoarse_nh.binvox	469	1012.088877971118	798
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	3.8141481009636315	801
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	5.331152817266072	828
../Engine/head_-_scaled_extracoarse_nh.binvox	13172	5.774224330721241	820
../Engine/head_-_ported_-_scaled_extracoarse_nh.binvox	12977	8.4877632139461	819
../Engine/HEAD_BRACE_-_scaled_extracoarse_nh.binvox	1734	2.036073529815248	783
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	1050.2039623636974	811
../Engine/crank_1_mirror_-_scaled_extracoarse_nh.binvox	607	8.538584608383474	805
../Engine/crankend_-_scaled_extracoarse_nh.binvox	374	5.97261393253035	810
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	987.4103243490794	827
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	8.604853352904236	803
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	978.4272630472027	828
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	5.416339102896431	828
../Engine/gears_helical_30x10_extracoarse_nh.binvox	512	917.4831537540293	817
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	990.4310390295357	828
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	9.015277807489351	830
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	3.634197873712071	821
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	8.170717889696363	830
../Engine/Right_motor_mount_-_scaled_extracoarse_nh.binvox	501	9.421560646121394	790
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	3.8804968245028806	828
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	7.6692355172609386	796
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	2.5691366687443558	796
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	8.59506167949641	802
../Engine/oil_pan_-_scaled_extracoarse_nh.binvox	6488	1093.1723269918923	826
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	2.0096887204532905	830
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	957.6339065071415	827
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	1.2295458155852712	806
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	3.3037801654653522	830
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	4.6784515343931155	804
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	923.6054244174214	801
../Engine/Intake_Manifold_Lower_-_Scaled_extracoarse_nh.binvox	5067	8.623048131173597	785
../Engine/Intake_manifold_upper_-_part_1_-_scaled_extracoarse_nh.binvox	2441	6.607015326702488	786
../Engine/crank_spacer_-_scaled_extracoarse_nh.binvox	322	7.801170408089415	809
../Engine/main_cap_-_scaled_extracoarse_nh.binvox	213	6.9488373276172135	823
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	7.888968746587194	802
