cube	(105, 105, 105)	3000	0.4
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.4760938224253675	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1091.9633398223045	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.25789722476177	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1.4539658790922234	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1010.198884310063	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	4.676922456727896	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	3.989198806429657	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.274285583115969	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1.301320229955662	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	9.714346371266076	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.326241274402017	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.104957454122339	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.725538703429182	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.858412395916439	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	918.6179776802402	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	983.5792441837444	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.469396990590157	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.202642559267251	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	4.810573448310857	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.976972189716327	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	6.246210673357346	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1036.707429614933	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.981754309967961	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	996.9123703184448	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1081.0825840986558	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	6.436306364084396	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.21002942658416	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	921.4014137370502	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.650266268949705	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	4.73217954927012	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.394347310907547	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1046.0822635765958	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.948015001513128	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.3255193072752558	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	5.357736623047287	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.534671732118255	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	4.552416037002445	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	3.8116083692580367	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	3.7625800633781994	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1071.1171522396571	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	4.238102766248728	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	8.795424539776377	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.206961081072248	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.5808713778749715	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1016.7349103744443	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.6596505343729768	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.897603531174465	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.234038817637396	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1034.7375774725751	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.501998130354899	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.968143101763207	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.727800332523713	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	913.8718411138277	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	8.587182265610188	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1005.9926564995136	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	7.3588724698108745	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1080.2245078827134	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	8.55354378851663	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.8969532863913339	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	4.582143957149664	779
