cylinder	(121, 121, 121)	4000	0.3
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	903.6831139948877	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.045321812911305	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.897290142086071	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	7.034691720878	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	6.278881497391726	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	8.517390535855228	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1086.537960721881	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.114291311360832	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1050.4258129827078	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	940.9093056217873	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	5.856008540771447	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	901.4701134318847	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.5969467507915445	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.441858335557008	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.249438095437033	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.595792234803765	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	4.967986331830472	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	6.091535395908975	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.443828814598133	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.604531410352168	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	953.4570208424486	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1095.9003191512725	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.2481284788881815	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	5.53735973504454	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.459951909952105	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.0054750022162677	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	5.029890443268232	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	3.164985511510147	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1009.3020511821265	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.876238408440566	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.6365010560320559	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.092548174320306	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	3.015179451787653	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.121678164777368	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	919.217772515431	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	5.434251117407029	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	7.193466558794947	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	8.382900187615098	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.0427241762916335	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	974.1255285488968	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.308184828153426	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	6.002970812923598	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.398059398239873	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	3.1952241467345104	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	4.181805282365664	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.775679294001516	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.657044138830078	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.091688555426476	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.285676834889799	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	2.3806661578617048	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	3.5201846155153556	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.806930069248896	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.563588949953632	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	951.1954412333278	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	7.003435075347974	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.032576042883507	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	9.98440958402243	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	4.854235649710466	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.567293371286392	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.835698166301915	779
