cube	(157, 157, 157)	999999	1
../Stoyan2005/stoyan2_normal_nh.binvox	61282	5.817205658729642	778
../Stoyan2005/stoyan3_normal_nh.binvox	86265	7.232431617642865	779
../Stoyan2005/stoyan4_normal_nh.binvox	91298	1.7437167406731657	780
../Stoyan2005/stoyan2_normal_nh.binvox	61282	1010.1996188577914	778
../Stoyan2005/stoyan7_normal_nh.binvox	144000	2.69526383912119	783
../Stoyan2005/stoyan3_normal_nh.binvox	86265	5.705554126040427	779
../Stoyan2005/stoyan4_normal_nh.binvox	91298	8.487146681177636	780
../Stoyan2005/stoyan7_normal_nh.binvox	144000	2.3438702594049565	783
../Stoyan2005/stoyan3_normal_nh.binvox	86265	937.7722147352785	779
../Stoyan2005/stoyan5_normal_nh.binvox	101560	4.795800423754701	781
../Stoyan2005/stoyan5_normal_nh.binvox	101560	2.1607269104969977	781
../Stoyan2005/stoyan3_normal_nh.binvox	86265	6.984696302073388	779
../Stoyan2005/stoyan5_normal_nh.binvox	101560	5.952776378735376	781
../Stoyan2005/stoyan6_normal_nh.binvox	107012	5.376676374312724	782
../Stoyan2005/stoyan6_normal_nh.binvox	107012	3.5724034772723727	782
../Stoyan2005/stoyan4_normal_nh.binvox	91298	4.990681175885624	780
../Stoyan2005/stoyan1_normal_nh.binvox	124443	921.8704627754508	777
../Stoyan2005/stoyan2_normal_nh.binvox	61282	2.485071604293531	778
../Stoyan2005/stoyan1_normal_nh.binvox	124443	9.48816405648612	777
../Stoyan2005/stoyan2_normal_nh.binvox	61282	8.067773341482892	778
../Stoyan2005/stoyan4_normal_nh.binvox	91298	8.742985394043444	780
../Stoyan2005/stoyan6_normal_nh.binvox	107012	7.605944338932676	782
../Stoyan2005/stoyan3_normal_nh.binvox	86265	5.261458299883678	779
../Stoyan2005/stoyan5_normal_nh.binvox	101560	2.7414278881480794	781
../Stoyan2005/stoyan3_normal_nh.binvox	86265	936.7557226947528	779
