cube	(101, 101, 101)	999999	1
../Liu2015/cube_b_normal_nh.binvox	22816	1.9272962060399317	781
../Liu2015/arrow_b_normal_nh.binvox	63346	2.572522035650507	779
../Liu2015/arrow_b_normal_nh.binvox	63346	6.761780528898547	779
../Liu2015/cube_b_normal_nh.binvox	22816	1096.326121384589	781
../Liu2015/star_b_normal_nh.binvox	51796	6.006753228955082	780
../Liu2015/star_b_normal_nh.binvox	51796	3.172384330734398	780
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	9.259972665050118	777
../Liu2015/star_b_normal_nh.binvox	51796	5.090116381385428	780
../Liu2015/ring_b_normal_nh.binvox	64515	9.531332911185649	778
../Liu2015/cube_b_normal_nh.binvox	22816	6.106738588204768	781
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	2.662451659862935	777
../Liu2015/star_b_normal_nh.binvox	51796	5.310900806997584	780
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	3.1584835496925576	777
../Liu2015/star_b_normal_nh.binvox	51796	1.4092676656187701	780
../Liu2015/cube_b_normal_nh.binvox	22816	8.992245385771037	781
../Liu2015/ring_b_normal_nh.binvox	64515	7.56127348403189	778
../Liu2015/cube_b_normal_nh.binvox	22816	910.6471051241386	781
../Liu2015/arrow_b_normal_nh.binvox	63346	1.5159351953826579	779
../Liu2015/cube_b_normal_nh.binvox	22816	2.5235119509512063	781
../Liu2015/cube_b_normal_nh.binvox	22816	2.7985388260994695	781
../Liu2015/star_b_normal_nh.binvox	51796	5.84251862058896	780
../Liu2015/arrow_b_normal_nh.binvox	63346	2.7901173736314124	779
../Liu2015/ring_b_normal_nh.binvox	64515	2.5605300870976597	778
../Liu2015/ring_b_normal_nh.binvox	64515	7.341412398878716	778
../Liu2015/arrow_b_normal_nh.binvox	63346	6.253537484827409	779
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	5.084508212074858	777
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	8.877163035866808	777
../Liu2015/star_b_normal_nh.binvox	51796	4.345216543086792	780
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	3.449821715300264	777
../Liu2015/star_b_normal_nh.binvox	51796	993.9752275693172	780
../Liu2015/cube_b_normal_nh.binvox	22816	8.494651651112589	781
../Liu2015/arrow_b_normal_nh.binvox	63346	9.324108025243362	779
../Liu2015/arrow_b_normal_nh.binvox	63346	5.458693534760574	779
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	7.5849115535884915	777
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	906.6359447281138	777
../Liu2015/arrow_b_normal_nh.binvox	63346	7.135242369801441	779
