cylinder	(86, 86, 86)	999999	1
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	8.300821486940368	828
../Engine/gears_helical_16r_extracoarse_nh.binvox	10987	3.6645641380288714	816
../Engine/Flywheel_-_scaled_extracoarse_nh.binvox	3497	1017.1640416620908	782
../Engine/fan_clutch_-_scaled_extracoarse_nh.binvox	599	7.970352864307513	812
../Engine/crank_pulley_-_scaled_extracoarse_nh.binvox	1502	9.409560476925728	808
../Engine/crank_spacer_-_scaled_extracoarse_nh.binvox	322	5.613368975822663	809
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	9.700962283205305	811
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	9.90440065142706	821
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	5.265098545662841	830
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	7.388912845610729	821
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	987.6948742692966	804
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	5.989469933140581	811
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	1.063375187452468	801
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	8.65632769516559	801
../Engine/Right_motor_mount_-_scaled_extracoarse_nh.binvox	501	994.1994948255024	790
../Engine/Throttle_body_-_Scaled_extracoarse_nh.binvox	763	4.704745558028073	792
../Engine/FAN_-_scaled_extracoarse_nh.binvox	2485	9.778255439435709	781
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	6.760337932566516	801
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	3.5907352564347526	830
../Engine/left_motor_mount_-_scaled_extracoarse_nh.binvox	472	7.813504438941478	822
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	6.74050063025894	796
../Engine/crank_1_mirror_-_scaled_extracoarse_nh.binvox	607	5.7922030041097825	805
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	1.6074506697045985	796
../Engine/Intake_Manifold_Lower_-_Scaled_extracoarse_nh.binvox	5067	6.015774347816441	785
../Engine/ac_pulley_-_scaled_extracoarse_nh.binvox	1274	1095.730705136442	795
../Engine/crank_gear_-_scaled_extracoarse_nh.binvox	186	6.113063596879552	807
../Engine/comp_back_cover_-_scaled_extracoarse_nh.binvox	139	2.5213329702636047	799
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	7.5919131564081255	803
../Engine/compressor_-_scaled_extracoarse_nh.binvox	2190	1078.6457616603582	800
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	9.923326842248958	821
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	1.528052465243968	827
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	1060.1865667730647	802
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	2.3041573600931935	828
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	8.375787781926231	802
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	4.654558821127814	806
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	6.491319406786147	796
../Engine/head_-_ported_-_scaled_extracoarse_nh.binvox	12977	7.08652371621858	819
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	903.216452306366	830
../Engine/Intake_manifold_upper_-_part_2_-_scaled_extracoarse_nh.binvox	2535	3.3447419654770965	787
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	7.452986676023923	811
../Engine/Intake_manifold_upper_-_scaled_extracoarse_nh.binvox	5237	969.2764316030393	788
../Engine/camshaft1_-_scaled_extracoarse_nh.binvox	466	6.932035163508246	797
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	9.664815352602972	804
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	7.822853102900215	806
../Engine/HEAD_BRACE_-_scaled_extracoarse_nh.binvox	1734	1018.1761491727443	783
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	2.9415572370357834	830
../Engine/Header_-_scaled_extracoarse_nh.binvox	6078	1.721390076518827	784
../Engine/Intake_manifold_upper_-_part_1_-_scaled_extracoarse_nh.binvox	2441	2.357207482676265	786
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	6.544169123676763	801
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	1042.6443768881745	821
../Engine/oil_pan_-_scaled_extracoarse_nh.binvox	6488	7.488425158771151	826
../Engine/fanspacer_-_scaled_extracoarse_nh.binvox	72	5.867127248626739	814
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	4.964714403478082	806
../Engine/Engine_stand_-_modified_to_accept_transmission_extracoarse_nh.binvox	10818	5.365253513770014	780
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	1019.4218516576228	827
../Engine/22RE_Block_-_Scaled_extracoarse_nh.binvox	25240	6.084266481402425	778
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	2.968028046239784	811
../Engine/crankend_-_scaled_extracoarse_nh.binvox	374	1095.1002797603019	810
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	4.718979768553133	828
../Engine/main_cap_-_scaled_extracoarse_nh.binvox	213	5.293695447283991	823
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	1071.2320841567375	830
../Engine/VALVE_COVER_-_scaled_extracoarse_nh.binvox	4355	6.714663811843414	793
../Engine/gears_helical_16_extracoarse_nh.binvox	168	1017.5790339534058	815
../Engine/22RE_Block_-_No_Support_-_Scaled_extracoarse_nh.binvox	23905	5.896048832406553	777
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	8.554417814140201	802
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	5.164624755172762	828
../Engine/gears_helical_30x10r_extracoarse_nh.binvox	512	8.595908133613435	818
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	3.1124353831154323	803
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	2.889579400108163	802
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	1.5342242346892159	806
