cylinder	(121, 121, 121)	4000	0.2
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.2157401443947915	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.6330212563998425	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1013.2686317282174	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	952.045584533362	777
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	4.270315186053527	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.4151315980831605	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1.2412675803323296	780
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.141363629746193	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.851712419221133	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1009.845900494887	791
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.006149056932554	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.141381997262326	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	905.9011562472205	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.57842389886588	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1.4445281023622436	788
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.8419446885626272	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	7.936878378624071	783
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	6.713136651999109	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.485054037124314	782
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.464736150431266	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.953374898124261	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	4.624213371476467	787
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.776758492600436	791
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1.0790432006143398	777
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1038.6430350447606	789
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	7.0379733501386355	779
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	7.895247069056068	785
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.249652394052992	780
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	9.560880536229735	789
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	3.8297649257933575	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.534008361476493	783
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.921815923049845	777
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	4.642056879788256	787
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	963.2325335977876	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	7.281821730286956	780
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	9.32599378829907	786
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.102291432812794	788
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1071.8004110000966	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1013.673585894696	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	927.6245360239259	790
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.05133560754121	791
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	5.271561102981083	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.958663997661445	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1025.3265623144682	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.9988118902066239	785
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.2192261693578588	784
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.6847596643621907	780
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.743463507194239	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	8.200878406973759	786
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	4.1452223841423645	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1013.9748220681828	782
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1.652801048753831	783
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.005644972631234	778
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	8.308648437321985	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.489258738992126	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.395237308442774	784
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	959.7937997658776	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1045.8438845117485	782
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	6.196291591036094	787
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	4.505406449061294	779
