cylinder	(121, 121, 121)	2000	0.2
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.1878250029433395	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.492753068127748	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	8.72335498985491	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.824800675453801	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.997878815805588	785
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	7.549428209116078	778
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	3.544559954588001	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	984.6259863219121	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.700232624395923	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.638884606812863	791
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.629376448161091	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1061.737515421658	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	3.284649206327119	784
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	6.9476707120095345	788
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.228813575761073	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.7643374043620068	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1040.478615760659	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.57454657468904	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.139384006880183	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.4013425023482586	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	4.856627313973091	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1048.2083093278761	782
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1033.4522235659804	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1.9835966697634353	780
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1.7182640823040791	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.496996854333265	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1.9608512929654904	783
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.893946758750381	788
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.471965401641005	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.820582627731019	787
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.409655521233467	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.419569146705168	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.836682317638796	779
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.297417734538298	780
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.7977430837270534	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.600146133844365	788
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	4.898038545194357	779
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	6.004749419666681	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.6267529275936528	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	7.037107297890139	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	5.1580931282711555	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.604360140964588	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	8.360923501578934	790
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.40274124879743	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.792103664787266	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.657903507582681	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.916239612070238	783
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1.264066620839438	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	3.0446186120475853	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	3.6075573384480006	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	5.902231257481007	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.030463956249459	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1.3788597236183753	787
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	2.171119854553096	786
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.198557122196422	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	7.0275560515144315	789
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.688108424210595	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.8334999805633945	785
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	953.175739571931	783
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.35145016470698	790
