cube	(105, 105, 105)	999999	1
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.585253772613014	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.810423318717492	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	9.524030820022046	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.10428059518909	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.136522488320404	785
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	2.6818460494614116	778
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	9.907303200199921	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.1925460283028393	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	4.636387939778179	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	4.692687119453382	791
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	5.072642533496544	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.48070810495987	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	6.845021025156557	784
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.105076764348352	788
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.421602606711406	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	946.9270316071348	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	3.1323619637061335	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1.8402939413280672	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.296887835340904	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.976991551740662	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.1630613781686865	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.958542737460014	782
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	2.573327953964826	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.847779690577663	780
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.875487713485198	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.698716760006204	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.694541831613231	783
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	4.901662113487928	788
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	9.225308788741742	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.003659200425155	787
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	6.407870853923822	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	5.789854308047273	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	7.414638322425497	779
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.422049126008673	780
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1002.7514134074265	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.4922620800775457	788
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.009578519938265	779
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.219100057269246	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.318459369199592	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.704035198131264	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1022.9726485856097	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	6.938331161074723	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	5.727015329783291	790
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	967.4335959293871	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	3.8456399786148916	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.759425609551156	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1.5371452095130627	783
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	3.896354670987867	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1084.5312646289183	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	957.0990436731161	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.651196519894587	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	5.6723558697168786	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.8647936005635857	787
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	3.1996810985255744	786
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	901.10190841582	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	9.919452017622799	789
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1042.9686433426004	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.1084286872210702	785
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.67049895723653	783
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1098.3205479800345	790
