cube	(105, 105, 105)	2000	0.3
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.758659995611605	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.6714943767713608	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	4.375505696010819	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1.2925123068070183	777
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1026.683530527054	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	8.952997007550927	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	7.519207008681202	780
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1066.423388310826	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	3.7881591931938443	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.686301847751477	791
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.755083208938387	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.398574561440471	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.714862819185539	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	7.928787925912461	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.733191798949056	788
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.4120073816863814	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	4.431820649972325	783
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.530859135546981	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.887586265985031	782
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	4.021787088992862	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	5.797344810038173	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	4.627770642562434	787
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.7259651292978795	791
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.768001484439583	777
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	9.481749018964003	789
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.158288362483704	779
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.324922624300637	785
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1045.203557975933	780
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1018.4055376471646	789
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	901.9315662697144	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.26666503009588	783
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	5.367644187028561	777
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	6.2559276250395	787
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.5198687045387906	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	8.934612490910743	780
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.402125315561497	786
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.242862419233833	788
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.6116912746649805	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.26206747203417	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	968.2635161017604	790
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.766855888450223	791
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.190768390767502	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	4.6592564066501	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.380485698727213	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.933830364651265	785
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	5.339473501786439	784
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	5.096818794619589	780
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.6233814136741125	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.867786933915172	786
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.981981470995379	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	6.479000941815116	782
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.541259570421393	783
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1062.8627073423866	778
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	9.260818828388286	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1060.9349957859831	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.369292566783321	784
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.079813806504122	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	941.7230173465583	782
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	3.0152217547943856	787
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.435833787209562	779
