cube	(105, 105, 105)	2000	0.4
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	7.373019198655227	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.408138802036498	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	952.621125304079	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	955.1814087537407	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	2.5832445266858595	785
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.478242416345072	778
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.142098334577294	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	940.899050061604	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1009.8369726910811	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.377774261429053	791
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.179820410981181	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	937.8566332649045	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	3.110098470422267	784
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	6.9306393902105246	788
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.974284327011903	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	3.179211344682953	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1092.3749319728263	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.6268217250815686	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.476051364840576	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.576615664528291	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	7.4428172622203945	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	3.395919082615797	782
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.9262076485474875	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	900.6026627837515	780
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	977.0346806153857	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	4.501561509376042	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	7.069777819745862	783
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.9464985213180372	788
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.521011912358962	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1055.9075835232936	787
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1034.3098756340987	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.8115186015091638	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.22372225086068	779
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.932368392151932	780
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.5566706811162376	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.4576099650505494	788
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.685051734109668	779
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.2418756810293707	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	6.7248422823661445	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.043094702114683	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1089.522241001041	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.6062454236689327	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	5.778939273534242	790
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.777402594201468	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1016.5099076022249	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	911.9662412787691	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.044633067027616	783
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	910.6880167044803	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	3.254750486126878	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1.9691690623525355	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.706927046016961	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.8848978777408343	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	7.409752377297167	787
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1040.6744177264713	786
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	987.0684740185587	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	4.282407178639719	789
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	929.4534532228336	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.009532962524485	785
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.523105357180718	783
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.1482252199331415	790
