cube	(105, 105, 105)	2000	0.3
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	8.625693412258856	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.0332071416754283	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.051061958216499	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	974.3445776499608	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.015108647057234	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	3.2032903279364557	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1087.9624962949224	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.071027409847336	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.189817721239754	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	927.5748404563818	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	3.370772316351105	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.578997778382215	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	9.62675758174443	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1028.4435930700042	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.937856847452905	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.3822838952344254	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.333709962871435	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.559944171590258	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	2.9837745293550997	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.394474233362926	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	3.3698669654941655	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.757152094408331	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.587428676788422	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.155196324094428	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.222431918180109	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	4.390913988307998	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.429311878040698	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1.1165407625648704	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.231369440042293	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	8.311180369590428	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.409801106690756	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.043237177189468	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1087.9745345488968	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	923.7483231567055	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.034177603369804	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.07361697104552	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.4580154004416506	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.191765772344047	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	7.951043500033316	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1031.2909343062588	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.6084343543181303	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.910612990458886	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.2635581789519765	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	5.442740661455987	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.244341599452977	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1009.9919765083874	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.521620080048216	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.871765913789636	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.380271680621808	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.248175959595628	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.254286379845956	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.9093991099314	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	900.6135358707854	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	5.188756734843619	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	8.204140242132416	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.233373456716935	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.9171079160295093	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1041.4937683126432	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1099.7057791850395	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1074.7476957356375	779
