cylinder	(62, 62, 62)	999999	1
../Chess/classic_rook_extracoarse_nh.binvox		5197	7.335165640144415	782
../Chess/classic_rook_extracoarse_nh.binvox		5197	4.715326803996545	782
../Chess/classic_bishop_extracoarse_nh.binvox		4236	9.30779558564273	777
../Chess/classic_pawn_extracoarse_nh.binvox		2245	7.571137395283083	780
../Chess/classic_rook_extracoarse_nh.binvox		5197	8.289989250852102	782
../Chess/classic_pawn_extracoarse_nh.binvox		2245	4.950642741746045	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	9.83981820293935	780
../Chess/classic_queen_extracoarse_nh.binvox		7105	4.789449687448206	781
../Chess/classic_pawn_extracoarse_nh.binvox		2245	957.1056198404065	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.3675458459188716	780
../Chess/classic_rook_extracoarse_nh.binvox		5197	3.5914015403056814	782
../Chess/classic_bishop_extracoarse_nh.binvox		4236	2.027686558893778	777
../Chess/classic_pawn_extracoarse_nh.binvox		2245	2.758136606042684	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	995.2169132232924	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	982.9123156772346	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	942.8331121388244	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	4.312872777501122	779
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	3.1057537099467583	779
../Chess/classic_pawn_extracoarse_nh.binvox		2245	5.959175529783107	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	4.710331276707448	779
../Chess/classic_bishop_extracoarse_nh.binvox		4236	1.011922034459436	777
../Chess/classic_bishop_extracoarse_nh.binvox		4236	9.161204767992817	777
../Chess/classic_queen_extracoarse_nh.binvox		7105	1.64611778312459	781
../Chess/classic_pawn_extracoarse_nh.binvox		2245	5.742377985597408	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	999.4397441116741	780
../Chess/classic_king_extracoarse_nh.binvox		6946	9.780215542759386	778
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	9.142106380855799	779
../Chess/classic_pawn_extracoarse_nh.binvox		2245	9.11786488597627	780
../Chess/classic_king_extracoarse_nh.binvox		6946	5.514240995374034	778
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.9601174900543916	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	8.427526642512149	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	6.945405434971686	780
