cube	(105, 105, 105)	999999	1
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1039.814332198954	787
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	5.6017414977531494	780
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.634585445100263	786
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.192262383677383	783
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	7.4658250548885725	778
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.320520017024321	777
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.198145937552557	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1086.879198500899	789
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1090.507189187289	788
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.349436485533543	781
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1063.4717405166978	782
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.871603578640214	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1.78194671501974	780
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.8470325271824508	782
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	4.539387168873246	783
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	905.4000733071657	779
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	3.5083963335498116	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	3.963878658246992	785
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.509904641733051	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.7340010241431667	788
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	7.0865330577686185	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	931.569363236575	779
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	909.4263273371072	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1041.6380352582341	779
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	8.887482724371846	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.064050126099673	781
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	3.804887244613726	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	987.5319922961429	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.1735295845391711	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1091.6619484977775	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	7.918060868296703	787
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1055.9885409895198	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	6.079056253675344	778
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	2.160115136003858	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.736810060871875	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.087296454369824	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	5.200941422333123	788
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	7.384954733005124	777
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.792421957484931	787
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	4.489101004632303	790
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	7.1157614153674595	780
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.7023157758470795	787
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.1204516037061247	784
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.8669168004409342	790
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.87937533551812	791
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	5.163820041298705	784
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.140374082144705	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	3.2403648892753045	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	4.088379522385757	783
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.635683471639922	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	5.805317291125204	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	5.071586650392245	788
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.86099141178488	778
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.632121505441589	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	5.253578008954974	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	5.22646065339538	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	9.87540682751544	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.34391719585621	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	3.2050640113478344	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	9.495465396723278	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1061.5972582696163	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.606535520609206	790
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.0710774525896654	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	3.5848523198633857	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1050.610045442625	790
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.990290965015244	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	3.42310868147928	785
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	3.7803928958835544	781
