cube	(148, 148, 148)	999999	1
../Stoyan2004/polytope2_normal_nh.binvox	54769	921.7450777697555	778
../Stoyan2004/polytope1_normal_nh.binvox	91920	4.893078535836936	777
../Stoyan2004/polytope8_normal_nh.binvox	41610	3.583329823427417	784
../Stoyan2004/polytope6_normal_nh.binvox	31586	4.330014180049504	782
../Stoyan2004/polytope8_normal_nh.binvox	41610	5.333094213680779	784
../Stoyan2004/polytope3_normal_nh.binvox	35455	2.379336278343483	779
../Stoyan2004/polytope4_normal_nh.binvox	17680	5.256180309325926	780
../Stoyan2004/polytope9_normal_nh.binvox	40811	979.0942365712232	785
../Stoyan2004/polytope5_normal_nh.binvox	5972	1078.5007342800832	781
../Stoyan2004/polytope3_normal_nh.binvox	35455	8.991208315241762	779
../Stoyan2004/polytope4_normal_nh.binvox	17680	4.805624450618944	780
../Stoyan2004/polytope6_normal_nh.binvox	31586	8.120965798116725	782
../Stoyan2004/polytope7_normal_nh.binvox	10204	6.064668677588119	783
../Stoyan2004/polytope10_normal_nh.binvox	18116	1.724875454519091	786
../Stoyan2004/polytope1_normal_nh.binvox	91920	3.9855881256855032	777
../Stoyan2004/polytope7_normal_nh.binvox	10204	9.941472976510296	783
../Stoyan2004/polytope10_normal_nh.binvox	18116	2.6030887755673255	786
../Stoyan2004/polytope7_normal_nh.binvox	10204	8.874335745728317	783
../Stoyan2004/polytope4_normal_nh.binvox	17680	1.993281051365392	780
../Stoyan2004/polytope5_normal_nh.binvox	5972	1047.8565412574887	781
../Stoyan2004/polytope5_normal_nh.binvox	5972	7.705532135681283	781
../Stoyan2004/polytope10_normal_nh.binvox	18116	2.1470061105081206	786
../Stoyan2004/polytope9_normal_nh.binvox	40811	1010.0458201092492	785
../Stoyan2004/polytope10_normal_nh.binvox	18116	902.8485402528738	786
../Stoyan2004/polytope3_normal_nh.binvox	35455	3.725739290700312	779
../Stoyan2004/polytope2_normal_nh.binvox	54769	3.624439951849909	778
../Stoyan2004/polytope1_normal_nh.binvox	91920	961.0952349195654	777
../Stoyan2004/polytope9_normal_nh.binvox	40811	9.031956691327114	785
../Stoyan2004/polytope4_normal_nh.binvox	17680	5.371515368629889	780
../Stoyan2004/polytope8_normal_nh.binvox	41610	6.615199630593748	784
../Stoyan2004/polytope2_normal_nh.binvox	54769	8.988365774107898	778
../Stoyan2004/polytope5_normal_nh.binvox	5972	4.1827461792915255	781
../Stoyan2004/polytope6_normal_nh.binvox	31586	7.551068242291979	782
../Stoyan2004/polytope7_normal_nh.binvox	10204	8.227075916511478	783
../Stoyan2004/polytope2_normal_nh.binvox	54769	963.9773709470657	778
../Stoyan2004/polytope1_normal_nh.binvox	91920	7.644563595913724	777
../Stoyan2004/polytope8_normal_nh.binvox	41610	3.95882838974281	784
../Stoyan2004/polytope9_normal_nh.binvox	40811	8.732670882178342	785
../Stoyan2004/polytope6_normal_nh.binvox	31586	3.769279899144511	782
../Stoyan2004/polytope3_normal_nh.binvox	35455	2.020590899539959	779
