cylinder	(86, 86, 86)	999999	1
../Engine/spacer__extracoarse_nh.binvox	36	7.068685147723642	829
../Engine/crank_gear_-_scaled_extracoarse_nh.binvox	186	3.981598187085766	807
../Engine/comp_back_cover_-_scaled_extracoarse_nh.binvox	139	3.5759735514695095	799
../Engine/fan_pulley_-_scaled_extracoarse_nh.binvox	1022	1.9633174075663182	813
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	6.310787098174893	811
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	5.142408415604412	821
../Engine/FAN_-_scaled_extracoarse_nh.binvox	2485	7.422789089410727	781
../Engine/crank_spacer_-_scaled_extracoarse_nh.binvox	322	975.0459025499736	809
../Engine/camshaft1_-_scaled_extracoarse_nh.binvox	466	3.7702082396443073	797
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	3.382954097218947	802
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	2.6161524548376702	796
../Engine/Intake_manifold_upper_-_part_2_-_scaled_extracoarse_nh.binvox	2535	1.2299301628850539	787
../Engine/22RE_Block_-_Scaled_extracoarse_nh.binvox	25240	6.455426145716604	778
../Engine/Cam_Gear_-_scaled_extracoarse_nh.binvox	705	6.433853169252051	779
../Engine/head_-_scaled_extracoarse_nh.binvox	13172	5.427348126989179	820
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	4.893057720421314	830
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	5.2901351231454345	830
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	983.1434923299214	796
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	953.1740429212184	806
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	967.986868610712	804
../Engine/VALVE_COVER_-_scaled_extracoarse_nh.binvox	4355	1.2133170714957715	793
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	1060.0798803397327	804
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	7.527841068267358	830
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	5.3587824699476245	811
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	4.532700059131741	828
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	1.5790198757077767	803
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	9.86522842693845	801
../Engine/Rear_Main_-_scaled_extracoarse_nh.binvox	482	3.192410831592615	789
../Engine/Header_-_scaled_extracoarse_nh.binvox	6078	1010.426226565029	784
../Engine/oil_pan_-_scaled_extracoarse_nh.binvox	6488	5.554600047230748	826
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	8.831361066031484	802
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	1.8091286745425461	806
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	5.213409807107791	830
../Engine/ac_mount_-_scaled_extracoarse_nh.binvox	858	9.636826460900105	794
../Engine/HEAD_BRACE_-_scaled_extracoarse_nh.binvox	1734	1.627552045774895	783
