cylinder	(86, 86, 86)	999999	1
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	2.949938241896095	806
../Engine/ac_mount_-_scaled_extracoarse_nh.binvox	858	6.168807188694272	794
../Engine/camshaft2_-_scaled_extracoarse_nh.binvox	469	1081.1546088719185	798
../Engine/22RE_Block_-_Scaled_extracoarse_nh.binvox	25240	3.9939425654893745	778
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	7.9252584755801445	811
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	9.889853127902132	803
../Engine/crank_pulley_-_scaled_extracoarse_nh.binvox	1502	1.073608134133702	808
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	3.227127790165209	811
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	8.975840060613326	803
../Engine/oil_filter_-_scaled_extracoarse_nh.binvox	955	8.235344690268388	825
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	1077.3637579686024	827
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	5.705176360625401	821
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	8.37735166533027	796
../Engine/timing_cover_-_scaled_extracoarse_nh.binvox	4754	5.247207373662794	832
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	2.8729367418601957	801
../Engine/main_cap_-_scaled_extracoarse_nh.binvox	213	8.982271939349928	823
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	3.6978558083350164	802
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	9.375296888801985	796
../Engine/gears_helical_30x10_extracoarse_nh.binvox	512	7.433346184705825	817
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	3.039874211545046	828
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	991.8892166795055	830
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	7.280936095758155	830
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	2.362273746284603	821
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	1065.932046554941	811
../Engine/oil_pan_-_scaled_extracoarse_nh.binvox	6488	9.086284994275124	826
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	991.6909290247244	811
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	6.731693290158866	830
../Engine/Right_motor_mount_-_scaled_extracoarse_nh.binvox	501	9.437641336604122	790
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	977.0645544105511	828
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	1082.8662547745832	828
../Engine/gears_helical_16_extracoarse_nh.binvox	168	5.678443053472859	815
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	6.326660114452261	803
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	9.835570840224308	801
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	2.0049449717359247	806
../Engine/stand_-_scaled_extracoarse_nh.binvox	11410	6.907639151626889	831
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	8.414464799892478	821
../Engine/head_-_ported_-_scaled_extracoarse_nh.binvox	12977	973.1024389955301	819
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	6.563388129247434	801
../Engine/HEAD_BRACE_-_scaled_extracoarse_nh.binvox	1734	902.7556178186455	783
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	2.7600297335287394	828
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	4.582343840662891	828
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	2.244107007239264	802
../Engine/22RE_Block_-_No_Support_-_Scaled_extracoarse_nh.binvox	23905	937.8969973637552	777
../Engine/Header_-_scaled_extracoarse_nh.binvox	6078	8.655507065713754	784
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	8.970239339050067	821
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	1.615084608705412	828
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	5.553609778666964	830
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	8.38591602898981	796
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	3.8742741497174857	806
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	3.425479157345609	827
