cube	(105, 105, 105)	2000	0.4
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	3.9574111695793777	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	7.212795448034326	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.040143526761572	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1098.7931038816648	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	999.195996200522	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.891821267543566	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	4.665293749935433	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1.2993819375042799	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	5.794258145717721	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1.8173095655199658	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.553859665519152	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	6.164198163458578	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.498469735044256	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	6.838151106346473	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	6.689193444038938	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	927.4264603094591	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1006.0920862688076	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.576384364521632	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	2.265224057633308	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	6.498108321875903	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	5.129037910814982	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1090.0369006582423	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.531243111923187	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	7.0308322409693975	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	3.9892246509747338	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1044.435707739024	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	5.820649199498689	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.7881016694534653	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.237264125049283	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.678391829804156	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	939.6323721649454	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.519998481207499	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.549518283490297	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	8.0236290267483	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	7.337235789607334	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.812952546288994	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	7.841101595650426	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.009964656959954	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.946692866538078	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	4.088418594680054	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.341176328168227	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	7.895695493947466	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	918.7102203983844	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.384790579097123	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1052.7295526237456	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.951386070107416	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.8672220366907766	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.932653693550039	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	5.84238344136635	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.1374697038105703	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	5.508675846311634	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.657018327880186	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	7.839757441085653	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	8.365061762719488	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.925456381188919	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	4.651373960176305	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.629265274481815	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	3.6914905407126564	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	3.986533106227393	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.420603970269955	779
