cube	(73, 73, 73)	999999	1
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	3.8061378138919477	828
../Engine/gears_helical_16r_extracoarse_nh.binvox	10987	6.185603185821774	816
../Engine/Flywheel_-_scaled_extracoarse_nh.binvox	3497	973.9510835790301	782
../Engine/fan_clutch_-_scaled_extracoarse_nh.binvox	599	5.783389495205838	812
../Engine/crank_pulley_-_scaled_extracoarse_nh.binvox	1502	938.3059061909898	808
../Engine/crank_spacer_-_scaled_extracoarse_nh.binvox	322	2.891723189737119	809
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	6.160661229903411	811
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	4.926321360659395	821
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	3.0497178334749657	830
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	8.021761344773003	821
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	6.466015404181353	804
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	3.1280910492654024	811
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	8.605819637349594	801
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	9.240475066104715	801
../Engine/Right_motor_mount_-_scaled_extracoarse_nh.binvox	501	8.035533079015892	790
../Engine/Throttle_body_-_Scaled_extracoarse_nh.binvox	763	1020.7885831818685	792
../Engine/FAN_-_scaled_extracoarse_nh.binvox	2485	2.182956896623039	781
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	8.747442400834766	801
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	6.3818654364514416	830
../Engine/left_motor_mount_-_scaled_extracoarse_nh.binvox	472	5.696583736504641	822
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	6.036475374444974	796
../Engine/crank_1_mirror_-_scaled_extracoarse_nh.binvox	607	8.984355394826977	805
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	3.0282328152593037	796
../Engine/Intake_Manifold_Lower_-_Scaled_extracoarse_nh.binvox	5067	6.245451875210829	785
../Engine/ac_pulley_-_scaled_extracoarse_nh.binvox	1274	4.04041129937611	795
../Engine/crank_gear_-_scaled_extracoarse_nh.binvox	186	6.910829327003506	807
../Engine/comp_back_cover_-_scaled_extracoarse_nh.binvox	139	1.0467813482700383	799
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	9.276230910040132	803
../Engine/compressor_-_scaled_extracoarse_nh.binvox	2190	7.094823194538123	800
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	6.365719878900553	821
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	1097.9136889397748	827
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	5.014768117046539	802
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	9.164895787981504	828
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	977.2908326983085	802
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	4.875504374311124	806
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	9.605371239677767	796
../Engine/head_-_ported_-_scaled_extracoarse_nh.binvox	12977	5.894760435805535	819
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	3.467681263439881	830
../Engine/Intake_manifold_upper_-_part_2_-_scaled_extracoarse_nh.binvox	2535	7.331101580288855	787
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	901.9347776115031	811
../Engine/Intake_manifold_upper_-_scaled_extracoarse_nh.binvox	5237	8.521100091885927	788
../Engine/camshaft1_-_scaled_extracoarse_nh.binvox	466	5.8763823425381005	797
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	915.4567108377393	804
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	4.332981319822791	806
../Engine/HEAD_BRACE_-_scaled_extracoarse_nh.binvox	1734	7.051374994479782	783
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	1045.287538432307	830
../Engine/Header_-_scaled_extracoarse_nh.binvox	6078	1.6453582132624045	784
../Engine/Intake_manifold_upper_-_part_1_-_scaled_extracoarse_nh.binvox	2441	908.7495925081108	786
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	8.70536049253744	801
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	2.470308396332622	821
../Engine/oil_pan_-_scaled_extracoarse_nh.binvox	6488	7.174036129135538	826
../Engine/fanspacer_-_scaled_extracoarse_nh.binvox	72	1.3817980750050578	814
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	6.03152658272332	806
../Engine/Engine_stand_-_modified_to_accept_transmission_extracoarse_nh.binvox	10818	930.8808195259032	780
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	5.067521553352687	827
../Engine/22RE_Block_-_Scaled_extracoarse_nh.binvox	25240	5.168293252350216	778
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	1087.464784626053	811
../Engine/crankend_-_scaled_extracoarse_nh.binvox	374	2.7005359194388197	810
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	1055.9716897776425	828
../Engine/main_cap_-_scaled_extracoarse_nh.binvox	213	4.307976387322059	823
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	2.1821794942274533	830
../Engine/VALVE_COVER_-_scaled_extracoarse_nh.binvox	4355	6.934439166454986	793
../Engine/gears_helical_16_extracoarse_nh.binvox	168	7.863370176270871	815
../Engine/22RE_Block_-_No_Support_-_Scaled_extracoarse_nh.binvox	23905	3.376573669974924	777
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	972.8940318028083	802
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	1067.7018042037794	828
../Engine/gears_helical_30x10r_extracoarse_nh.binvox	512	1031.5675783947538	818
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	6.422173037728884	803
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	4.204078487642818	802
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	6.731040029460523	806
../Engine/ac_mount_-_scaled_extracoarse_nh.binvox	858	945.4304217917245	794
../Engine/timing_cover_-_scaled_extracoarse_nh.binvox	4754	5.473553564942215	832
../Engine/oil_cap_-_scaled_extracoarse_nh.binvox	205	979.1475160475279	824
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	9.89122787253435	827
../Engine/head_-_scaled_extracoarse_nh.binvox	13172	926.7277767025944	820
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	6.769477466746747	803
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	9.544285184625409	830
../Engine/Rear_Main_-_scaled_extracoarse_nh.binvox	482	4.832874867276065	789
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	4.961102922321535	828
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	1.8014921746677448	828
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	8.753089022493914	803
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	7.65893328254605	830
../Engine/spacer__extracoarse_nh.binvox	36	3.9805202913141033	829
../Engine/camshaft2_-_scaled_extracoarse_nh.binvox	469	906.226428965506	798
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	3.4594722012728623	804
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	3.928341397753785	796
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	3.008224708812191	828
../Engine/fan_pulley_-_scaled_extracoarse_nh.binvox	1022	6.351541826818751	813
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	2.1664614062019405	830
../Engine/oil_filter_-_scaled_extracoarse_nh.binvox	955	8.047102656123627	825
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	9.073336230346879	796
../Engine/Cam_Gear_-_scaled_extracoarse_nh.binvox	705	3.5945975469274933	779
../Engine/Throttle_Linkage_-_scaled_extracoarse_nh.binvox	104	7.293877064925818	791
../Engine/stand_-_scaled_extracoarse_nh.binvox	11410	5.040721019505029	831
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	6.395339859118493	828
../Engine/gears_helical_30x10_extracoarse_nh.binvox	512	920.6989167580529	817
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	1.800115076917837	827
