cylinder	(121, 121, 121)	999999	1
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	4.743463507194239	791
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.921815923049845	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.8419446885626272	784
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.958663997661445	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.14168050929957	778
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.489258738992126	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	6.006149056932554	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.485054037124314	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.511379164958965	781
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1013.9748220681828	789
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.083720722921248	777
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.141381997262326	791
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.005644972631234	783
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	7.871224655425377	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	7.0379733501386355	785
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	902.5569950375634	780
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	4.2157401443947915	787
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	7.281821730286956	786
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.851712419221133	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.989643154551603	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	6.713136651999109	788
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1025.3265623144682	784
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.652801048753831	790
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.3423204991846145	780
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.735326434403376	777
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	952.045584533362	782
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.6847596643621907	787
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.936878378624071	790
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1071.8004110000966	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.9639583580608906	781
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.2412675803323296	786
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	2.249652394052992	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.255361642033865	779
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	7.39687040496269	780
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.17973040307454	779
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1013.673585894696	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.505406449061294	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1.6330212563998425	788
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.534008361476493	791
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.0790432006143398	782
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.992583401550013	781
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1045.8438845117485	789
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	5.618110779434682	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.4633833158976246	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	905.9011562472205	783
