cube	(148, 148, 148)	999999	1
../Stoyan2004/polytope3_normal_nh.binvox	35455	2.023786295654713	779
../Stoyan2004/polytope10_normal_nh.binvox	18116	6.856718581772061	786
../Stoyan2004/polytope5_normal_nh.binvox	5972	1049.5861829599019	781
../Stoyan2004/polytope10_normal_nh.binvox	18116	9.483605882572956	786
../Stoyan2004/polytope5_normal_nh.binvox	5972	1057.134128039295	781
../Stoyan2004/polytope3_normal_nh.binvox	35455	1029.0639836212051	779
../Stoyan2004/polytope8_normal_nh.binvox	41610	3.549977185951926	784
../Stoyan2004/polytope1_normal_nh.binvox	91920	6.257804189890624	777
../Stoyan2004/polytope6_normal_nh.binvox	31586	7.637100549893296	782
../Stoyan2004/polytope2_normal_nh.binvox	54769	9.654531908832142	778
../Stoyan2004/polytope5_normal_nh.binvox	5972	960.730968634139	781
../Stoyan2004/polytope1_normal_nh.binvox	91920	6.552929269669395	777
../Stoyan2004/polytope8_normal_nh.binvox	41610	7.529163409815801	784
../Stoyan2004/polytope10_normal_nh.binvox	18116	5.245960923098366	786
../Stoyan2004/polytope10_normal_nh.binvox	18116	3.5607113012421454	786
../Stoyan2004/polytope6_normal_nh.binvox	31586	8.165037455602356	782
../Stoyan2004/polytope7_normal_nh.binvox	10204	4.805033934253122	783
../Stoyan2004/polytope6_normal_nh.binvox	31586	6.25990937365984	782
../Stoyan2004/polytope4_normal_nh.binvox	17680	8.504146513126482	780
../Stoyan2004/polytope2_normal_nh.binvox	54769	9.258952507079194	778
../Stoyan2004/polytope9_normal_nh.binvox	40811	8.86348495329746	785
../Stoyan2004/polytope3_normal_nh.binvox	35455	1091.4354342160605	779
../Stoyan2004/polytope8_normal_nh.binvox	41610	9.356528107634368	784
../Stoyan2004/polytope1_normal_nh.binvox	91920	934.8444318864489	777
../Stoyan2004/polytope8_normal_nh.binvox	41610	3.672828754351149	784
../Stoyan2004/polytope10_normal_nh.binvox	18116	3.2850176981422172	786
../Stoyan2004/polytope1_normal_nh.binvox	91920	3.880901668504348	777
../Stoyan2004/polytope3_normal_nh.binvox	35455	2.9064135373240747	779
../Stoyan2004/polytope4_normal_nh.binvox	17680	957.1823072575754	780
../Stoyan2004/polytope4_normal_nh.binvox	17680	4.78516140556591	780
../Stoyan2004/polytope4_normal_nh.binvox	17680	5.000771568748869	780
../Stoyan2004/polytope9_normal_nh.binvox	40811	1032.6322299089302	785
../Stoyan2004/polytope9_normal_nh.binvox	40811	7.506280879819637	785
../Stoyan2004/polytope2_normal_nh.binvox	54769	8.03309745812526	778
../Stoyan2004/polytope2_normal_nh.binvox	54769	1.6531595524134297	778
../Stoyan2004/polytope7_normal_nh.binvox	10204	4.282812331994878	783
../Stoyan2004/polytope7_normal_nh.binvox	10204	1.5803002056018771	783
../Stoyan2004/polytope4_normal_nh.binvox	17680	2.7730328479865904	780
../Stoyan2004/polytope6_normal_nh.binvox	31586	7.766562477232082	782
../Stoyan2004/polytope8_normal_nh.binvox	41610	8.248300527964865	784
../Stoyan2004/polytope5_normal_nh.binvox	5972	2.022993619878839	781
../Stoyan2004/polytope6_normal_nh.binvox	31586	5.514099593144389	782
../Stoyan2004/polytope2_normal_nh.binvox	54769	1063.6226915835343	778
../Stoyan2004/polytope9_normal_nh.binvox	40811	6.146917334506226	785
../Stoyan2004/polytope1_normal_nh.binvox	91920	988.6116650706226	777
../Stoyan2004/polytope7_normal_nh.binvox	10204	9.231010036058082	783
../Stoyan2004/polytope7_normal_nh.binvox	10204	1070.8206918771652	783
../Stoyan2004/polytope5_normal_nh.binvox	5972	3.535075143932219	781
../Stoyan2004/polytope9_normal_nh.binvox	40811	3.901777865617377	785
../Stoyan2004/polytope3_normal_nh.binvox	35455	4.941120070241772	779
