cylinder	(174, 174, 174)	999999	1
../Stoyan2005/stoyan7_normal_nh.binvox	144000	6.476887640748435	783
../Stoyan2005/stoyan6_normal_nh.binvox	107012	3.4908752243617864	782
../Stoyan2005/stoyan3_normal_nh.binvox	86265	4.79634998574109	779
../Stoyan2005/stoyan7_normal_nh.binvox	144000	5.427832239118878	783
../Stoyan2005/stoyan1_normal_nh.binvox	124443	4.295138934355511	777
../Stoyan2005/stoyan2_normal_nh.binvox	61282	947.9510020499844	778
../Stoyan2005/stoyan5_normal_nh.binvox	101560	3.9172257305318494	781
../Stoyan2005/stoyan5_normal_nh.binvox	101560	9.058485253596197	781
../Stoyan2005/stoyan7_normal_nh.binvox	144000	9.656066084524252	783
../Stoyan2005/stoyan5_normal_nh.binvox	101560	965.1022917367762	781
../Stoyan2005/stoyan4_normal_nh.binvox	91298	6.078190082537693	780
../Stoyan2005/stoyan6_normal_nh.binvox	107012	7.986028761455234	782
