cube	(105, 105, 105)	3000	0.3
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	975.1843326629014	786
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.609039897178819	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.330112849511956	777
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.956592760520728	781
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.72950756365108	780
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	945.2311392935488	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	2.0656646736204327	778
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.231727473379346	791
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	930.9590346824989	785
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	5.876466885584998	785
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.1931011873948805	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	5.51278565877687	782
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.781264283750971	783
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	964.1714280144741	782
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1.5524174599315534	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.149321795166709	788
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1011.7921203845337	789
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	905.1179928880462	789
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.495454307144669	786
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.38642662476007	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	3.7836620011486835	789
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.619230283853291	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.700616559677633	783
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.321039592773914	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.7004632251941842	790
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.815016696903391	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.19425627159519	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1096.817708001423	790
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	5.116082450781461	785
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1068.6940810775714	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	3.6102988497717856	777
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.028030100452042	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	8.077136182991715	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.263665722649936	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.713801054977907	780
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	8.73353987205195	787
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1.445469910394194	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.77998725744279	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1081.126101278693	780
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.656035790367614	777
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.4299307331550857	791
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.288213681060183	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.6696833515917209	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.194837423556942	788
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	990.5478903207329	778
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.456339782499486	791
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	5.216757857092267	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.199997518121306	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.2291969243765433	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	3.7907694927456452	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	983.2115193388852	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	2.024361587035603	778
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.078537198206609	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.258338485756959	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.607005220851225	779
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	6.250802307759227	781
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	4.636481071904384	783
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.588606939722489	791
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.349084757029157	779
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	9.501458719317446	787
