cylinder	(121, 121, 121)	4000	0.2
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	9.300814392423327	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	5.392086210857255	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1027.627802002525	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.06337483721834	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.075167931332931	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.642797281524294	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	4.41463051550659	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1039.2706121105955	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.6692495652730233	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.142327527848456	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	3.4683025961022826	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	940.3940774350401	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1023.259871922937	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.915449098199627	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.218162259955156	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.126212626615986	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.351339168119378	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	3.331457859583808	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.738875735038339	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.578840963237468	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	3.192818973394096	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	3.0947406940214304	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	7.788528817304347	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	7.259661318341906	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.637572915580323	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.703131918846922	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.703222636858808	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	987.1123210839257	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1.9781644077523852	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	4.375083446254704	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	7.65007399359654	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	7.494097229695126	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.084189341365132	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.704045128833581	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.821973212569862	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	6.801995414341875	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	929.8658037142401	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.258420743583946	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.89404810452306	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1.4793073965790338	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	928.1984483701165	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	924.5995035441679	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.579467235109284	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.9231102124955655	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1.7045512755127339	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.7057268559580423	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	5.0801870470010515	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1.335560707793197	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.779640620719184	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	7.154899595139291	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.8066477598226722	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.220340692346182	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	5.515348568249947	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1095.2489199136303	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.443341016568037	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.164641295125996	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.8237652463615657	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	3.398029183636032	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.656234488378093	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1057.5799831229106	779
