cylinder	(121, 121, 121)	2000	0.3
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1065.160656981216	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.64456825273711	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	4.755448654090619	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1021.7916110702482	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	954.5417179240388	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1025.245290671842	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	7.230984809517819	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.783681576119151	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	4.872074950175323	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.055237589166898	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.530144864805141	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	5.440920185668373	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.822557167196192	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.944970642125956	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.919950650610078	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	2.9122860038120493	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.3663585813361245	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.978464467749987	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1093.1282469583798	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.9060878688368823	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.234875357163919	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	3.3183585733496193	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1007.9885248443657	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	4.64523227054288	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.011841300057101	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1.3208972232306606	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.750979204640794	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1.3105041510278461	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.006873422365807	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	5.917340968164254	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.028877969423522	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1093.4108932047748	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	912.4678176990046	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	981.6389912327218	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.9142574167410302	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	4.601471183420036	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1040.0469930542758	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	5.307044604756006	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	8.196980788921975	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.855458692102738	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.573093610699967	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	6.52579369197016	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1047.3899341279923	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	2.8537430597496467	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.294827589376771	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	3.2352457836560133	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.05928206363257	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.420555393967985	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.3176383706107906	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	989.1280882310091	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.971077523186713	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	6.915470730677762	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.3455573066345243	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	2.322967735978165	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	9.128921944051712	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.387080865719243	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.354729865809728	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.835070812958163	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	970.8490240831021	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.7158899313483897	779
