cube	(157, 157, 157)	999999	1
../Stoyan2005/stoyan1_normal_nh.binvox	124443	5.9764224960113035	777
../Stoyan2005/stoyan5_normal_nh.binvox	101560	4.728096163075866	781
../Stoyan2005/stoyan4_normal_nh.binvox	91298	6.5516768020200296	780
../Stoyan2005/stoyan7_normal_nh.binvox	144000	8.008044779906129	783
../Stoyan2005/stoyan2_normal_nh.binvox	61282	7.937702652995964	778
../Stoyan2005/stoyan6_normal_nh.binvox	107012	3.395827245511208	782
../Stoyan2005/stoyan5_normal_nh.binvox	101560	2.861006965876802	781
../Stoyan2005/stoyan5_normal_nh.binvox	101560	4.599399169322291	781
../Stoyan2005/stoyan7_normal_nh.binvox	144000	1005.5608406154756	783
../Stoyan2005/stoyan6_normal_nh.binvox	107012	7.407057241398439	782
../Stoyan2005/stoyan3_normal_nh.binvox	86265	5.562750045945485	779
../Stoyan2005/stoyan7_normal_nh.binvox	144000	2.314106479651499	783
