cylinder	(174, 174, 174)	999999	1
../Stoyan2005/stoyan7_normal_nh.binvox	144000	8.286779963780026	783
../Stoyan2005/stoyan6_normal_nh.binvox	107012	2.1844187136944937	782
../Stoyan2005/stoyan6_normal_nh.binvox	107012	2.9011314216697897	782
../Stoyan2005/stoyan5_normal_nh.binvox	101560	6.7317869371101535	781
../Stoyan2005/stoyan1_normal_nh.binvox	124443	6.381666117418801	777
../Stoyan2005/stoyan7_normal_nh.binvox	144000	8.429076860441537	783
../Stoyan2005/stoyan5_normal_nh.binvox	101560	1033.0307983061352	781
../Stoyan2005/stoyan3_normal_nh.binvox	86265	9.862932104628978	779
../Stoyan2005/stoyan7_normal_nh.binvox	144000	4.293290083276535	783
../Stoyan2005/stoyan2_normal_nh.binvox	61282	1.6326335840751995	778
../Stoyan2005/stoyan4_normal_nh.binvox	91298	7.691459524472704	780
../Stoyan2005/stoyan5_normal_nh.binvox	101560	4.377772766179402	781
