cylinder	(121, 121, 121)	2000	0.4
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	7.4125589007363715	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.321929768996206	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.846384519167266	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	9.529990512575008	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	6.867442495984048	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.950655281507836	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	2.1814911751691346	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.362517294130688	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1062.322463341447	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.527051177861125	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.168651245297545	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	906.147827728669	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.6355298789375328	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.949636416927681	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.79191276293096	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.494349274506706	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.72941497369615	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	5.884953483945771	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.378924052108758	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.458636660837468	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.943841656949822	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	940.1732027376255	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	2.592846267994139	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	5.034236546009274	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	6.003901634219358	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	905.7104690706536	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1093.2279696297871	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	7.475567137947784	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.159705539868039	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.280714148725526	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.686607713102688	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.042601293117662	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.448960712061044	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	955.3006568004567	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.508719987789837	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.78188585778842	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1.5448333713583766	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	4.883828893465514	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	3.8217833759160045	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	3.7187903784544143	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1091.5896081739754	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	9.7970632999801	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.452485883734852	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	3.0398284416804926	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1.3413665612502972	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.9536218960214842	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	5.587230566756136	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	998.9690389574363	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.646034176788582	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	3.1601800751812554	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	3.312914359869645	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	999.1044868190622	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.729610338168684	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	962.7032577866818	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.232613750481647	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	8.833351008016223	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.349317929647462	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	940.681767889438	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.2275453094152362	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	7.928271246141668	779
