cylinder	(121, 121, 121)	2000	0.4
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.8871013777116894	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	4.5800899468223655	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	3.460079140760161	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1077.5250591108388	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1050.7682920072552	785
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.773618531202294	778
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.4086293873618518	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.512135519624731	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.3485076018189535	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.814544680106463	791
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	3.0935108671919265	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.9718169438521325	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	6.718315570068096	784
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.23572988721277	788
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	992.1582435501855	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1063.8196022161578	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	2.0961229900373683	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.858345249078099	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1060.8199225579704	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	4.903386731003373	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.443765723617646	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	6.140191877641998	782
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.784720859536584	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.215050857332191	780
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	4.0568837019084825	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.240959747620813	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	4.809114290583633	783
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.937533948273492	788
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.402831261774167	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	8.684903881991314	787
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.6305602891336053	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.971842362025615	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	4.299166212614903	779
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1066.1585539433495	780
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.31852037250668	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	987.0245549507238	788
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	942.9864921452743	779
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1024.7490078538701	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.248295579268298	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.096022904145614	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	5.78632373579301	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1069.1888034285257	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	4.949798521509023	790
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1069.9614293658633	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	8.317174006400972	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	965.8092322703826	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.1157255547414	783
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	938.7744189595842	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	7.101155432253738	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.664869149813132	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.1159303074115403	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.283591951435099	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	9.974063645771704	787
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	7.063364351674678	786
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	9.581381816340901	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.231476154235	789
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.570816554796888	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.9199025259497706	785
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.838593259839803	783
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	5.740267992436147	790
