cylinder	(142, 142, 142)	999999	1
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	5.004371812939921	777
../Liu2015/cube_b_normal_nh.binvox	22816	5.739456503004824	781
../Liu2015/ring_b_normal_nh.binvox	64515	1090.0243911034268	778
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	3.5393619658283413	777
../Liu2015/arrow_b_normal_nh.binvox	63346	7.418506857978551	779
../Liu2015/cube_b_normal_nh.binvox	22816	7.5635582672404125	781
../Liu2015/ring_b_normal_nh.binvox	64515	3.8889531272724653	778
../Liu2015/star_b_normal_nh.binvox	51796	8.250536543126252	780
../Liu2015/arrow_b_normal_nh.binvox	63346	1097.5362439724263	779
../Liu2015/arrow_b_normal_nh.binvox	63346	6.388300076414784	779
../Liu2015/star_b_normal_nh.binvox	51796	2.4942592268927317	780
../Liu2015/arrow_b_normal_nh.binvox	63346	5.26230459595833	779
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	7.487601044291477	777
../Liu2015/cube_b_normal_nh.binvox	22816	4.971535629454774	781
../Liu2015/cube_b_normal_nh.binvox	22816	1.1783094475361233	781
../Liu2015/star_b_normal_nh.binvox	51796	905.8864964006805	780
../Liu2015/arrow_b_normal_nh.binvox	63346	1.4984121719605064	779
../Liu2015/arrow_b_normal_nh.binvox	63346	4.421300608554155	779
../Liu2015/star_b_normal_nh.binvox	51796	9.809692797059046	780
../Liu2015/cube_b_normal_nh.binvox	22816	2.8674733115073785	781
../Liu2015/cube_b_normal_nh.binvox	22816	4.020851822998198	781
../Liu2015/ring_b_normal_nh.binvox	64515	4.035645323646214	778
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	4.270129648375496	777
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	6.9813791499994675	777
../Liu2015/arrow_b_normal_nh.binvox	63346	8.90213146419216	779
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	8.640723457892946	777
../Liu2015/arrow_b_normal_nh.binvox	63346	7.671113744454844	779
../Liu2015/star_b_normal_nh.binvox	51796	9.945123937761098	780
../Liu2015/star_b_normal_nh.binvox	51796	6.142731487520639	780
../Liu2015/star_b_normal_nh.binvox	51796	6.044346332353731	780
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	1095.640646827988	777
../Liu2015/cube_b_normal_nh.binvox	22816	9.749500718786233	781
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	1090.5090278246896	777
../Liu2015/cube_b_normal_nh.binvox	22816	906.5069531880065	781
../Liu2015/star_b_normal_nh.binvox	51796	8.172265265237534	780
../Liu2015/ring_b_normal_nh.binvox	64515	1.5312508741739363	778
