cylinder	(174, 174, 174)	999999	1
../Stoyan2005/stoyan4_normal_nh.binvox	91298	5.138071418950082	780
../Stoyan2005/stoyan4_normal_nh.binvox	91298	8.624933063961539	780
../Stoyan2005/stoyan4_normal_nh.binvox	91298	5.787515965499495	780
../Stoyan2005/stoyan7_normal_nh.binvox	144000	7.309146129241526	783
../Stoyan2005/stoyan1_normal_nh.binvox	124443	3.4681270604362866	777
../Stoyan2005/stoyan5_normal_nh.binvox	101560	7.7655749896396795	781
../Stoyan2005/stoyan2_normal_nh.binvox	61282	4.436275322929731	778
../Stoyan2005/stoyan6_normal_nh.binvox	107012	4.540790892035236	782
../Stoyan2005/stoyan3_normal_nh.binvox	86265	908.700610765411	779
../Stoyan2005/stoyan3_normal_nh.binvox	86265	4.944559984452223	779
../Stoyan2005/stoyan5_normal_nh.binvox	101560	4.300080507486016	781
../Stoyan2005/stoyan3_normal_nh.binvox	86265	915.53788410696	779
../Stoyan2005/stoyan1_normal_nh.binvox	124443	9.750056694535761	777
../Stoyan2005/stoyan3_normal_nh.binvox	86265	1000.3623751808807	779
../Stoyan2005/stoyan2_normal_nh.binvox	61282	8.083093468009164	778
../Stoyan2005/stoyan3_normal_nh.binvox	86265	1.6238878835642818	779
../Stoyan2005/stoyan6_normal_nh.binvox	107012	3.4081711461265796	782
../Stoyan2005/stoyan5_normal_nh.binvox	101560	1036.003678412332	781
../Stoyan2005/stoyan4_normal_nh.binvox	91298	9.738099368925129	780
../Stoyan2005/stoyan2_normal_nh.binvox	61282	4.483364079305054	778
../Stoyan2005/stoyan3_normal_nh.binvox	86265	6.66451184089715	779
../Stoyan2005/stoyan2_normal_nh.binvox	61282	5.514568808867451	778
../Stoyan2005/stoyan6_normal_nh.binvox	107012	1026.4689021918352	782
../Stoyan2005/stoyan5_normal_nh.binvox	101560	8.26925216505133	781
../Stoyan2005/stoyan7_normal_nh.binvox	144000	5.881222392025327	783
