cube	(157, 157, 157)	999999	1
../Stoyan2005/stoyan7_normal_nh.binvox	144000	963.8708246437915	783
../Stoyan2005/stoyan6_normal_nh.binvox	107012	7.901797381802227	782
../Stoyan2005/stoyan3_normal_nh.binvox	86265	1085.5605416669778	779
../Stoyan2005/stoyan7_normal_nh.binvox	144000	1.5776932457243138	783
../Stoyan2005/stoyan1_normal_nh.binvox	124443	9.181990281315574	777
../Stoyan2005/stoyan2_normal_nh.binvox	61282	9.056819751685145	778
../Stoyan2005/stoyan5_normal_nh.binvox	101560	9.093190846544735	781
../Stoyan2005/stoyan5_normal_nh.binvox	101560	6.849139102190786	781
../Stoyan2005/stoyan7_normal_nh.binvox	144000	8.168877125192648	783
../Stoyan2005/stoyan5_normal_nh.binvox	101560	7.104906392285784	781
../Stoyan2005/stoyan4_normal_nh.binvox	91298	949.4283157263554	780
../Stoyan2005/stoyan6_normal_nh.binvox	107012	9.724194731405277	782
