cylinder	(142, 142, 142)	999999	1
../Liu2015/arrow_b_normal_nh.binvox	63346	9.068928589861716	779
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	7.529978770987674	777
../Liu2015/star_b_normal_nh.binvox	51796	6.215588741267501	780
../Liu2015/cube_b_normal_nh.binvox	22816	7.365616576497607	781
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	7.18436373240422	777
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	1098.4794002232281	777
../Liu2015/star_b_normal_nh.binvox	51796	1.701689306530092	780
../Liu2015/cube_b_normal_nh.binvox	22816	7.305482199324718	781
../Liu2015/arrow_b_normal_nh.binvox	63346	4.65872103863443	779
../Liu2015/ring_b_normal_nh.binvox	64515	9.196935271886192	778
../Liu2015/star_b_normal_nh.binvox	51796	8.751087164783907	780
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	963.5222036844028	777
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	992.4596665610513	777
../Liu2015/star_b_normal_nh.binvox	51796	2.0282481625174746	780
../Liu2015/arrow_b_normal_nh.binvox	63346	933.3685917071437	779
../Liu2015/cube_b_normal_nh.binvox	22816	1.9888799232682106	781
../Liu2015/cube_b_normal_nh.binvox	22816	9.117374553462156	781
../Liu2015/arrow_b_normal_nh.binvox	63346	7.995562906279074	779
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	8.06470447248417	777
../Liu2015/star_b_normal_nh.binvox	51796	5.577570636652564	780
../Liu2015/ring_b_normal_nh.binvox	64515	4.459626536717014	778
../Liu2015/star_b_normal_nh.binvox	51796	8.998858222665127	780
../Liu2015/cube_b_normal_nh.binvox	22816	8.10679536824328	781
../Liu2015/cube_b_normal_nh.binvox	22816	2.9037780665040827	781
../Liu2015/cube_b_normal_nh.binvox	22816	1.882496050234865	781
../Liu2015/arrow_b_normal_nh.binvox	63346	2.7232749825259575	779
../Liu2015/star_b_normal_nh.binvox	51796	948.5511431995137	780
../Liu2015/ring_b_normal_nh.binvox	64515	3.876533658972358	778
../Liu2015/arrow_b_normal_nh.binvox	63346	1017.9451421280617	779
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	1.0260054553455067	777
../Liu2015/cube_b_normal_nh.binvox	22816	8.871306218888549	781
../Liu2015/star_b_normal_nh.binvox	51796	7.59533065121621	780
../Liu2015/tetrahedron_b_normal_nh.binvox	67589	1.0233981119852937	777
../Liu2015/arrow_b_normal_nh.binvox	63346	8.234006125300587	779
../Liu2015/arrow_b_normal_nh.binvox	63346	2.245941956581191	779
../Liu2015/ring_b_normal_nh.binvox	64515	5.28364836884452	778
