cylinder	(121, 121, 121)	4000	0.3
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	8.784808277924146	786
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.9688994127460662	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	7.122115209110257	777
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	6.38861398151908	781
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.8510146890875676	780
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	5.330421796510722	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	935.0850932323646	778
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	931.1092858053557	791
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.470561291031607	785
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1060.9567272343518	785
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.826722831566657	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	5.2272040001040345	782
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.149726160537229	783
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.782214485435819	782
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	6.536797037875076	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1.460892628333152	788
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	938.2642745968706	789
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	2.6402343674726225	789
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.236946009316832	786
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.793946001988472	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.400609521507079	789
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	4.780320328783716	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.61668236416894	783
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.836375812172365	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	2.958692022921859	790
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.885223264282562	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1031.4511028481434	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.283831639779898	790
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.180765609395504	785
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1063.2994895112136	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	5.911777865232744	777
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.08535045355501	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.716280770931258	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	999.1170610651379	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.8595963361994388	780
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	8.694979806203374	787
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.9728487482621775	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.519918727197558	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.5037621945616206	780
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.310532290981758	777
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.798814050730739	791
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	3.0342610891139734	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.60687419363511	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1068.925792778496	788
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	995.2837580409597	778
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.200671832111383	791
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	2.457682987568452	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1.3971463979237846	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.394613355228547	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	920.8342043714456	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	950.8839683817608	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.728336913639398	778
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.540409229424707	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	3.432253921159046	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1.883326945074405	779
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1028.884744933699	781
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	7.104890724187283	783
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.242734147629683	791
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	3.7875321461052027	779
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1076.7901032211214	787
