cube	(157, 157, 157)	999999	1
../Stoyan2005/stoyan5_normal_nh.binvox	101560	9.918829143226937	781
../Stoyan2005/stoyan2_normal_nh.binvox	61282	9.884383683103653	778
../Stoyan2005/stoyan5_normal_nh.binvox	101560	4.530823345964134	781
../Stoyan2005/stoyan1_normal_nh.binvox	124443	3.6329678298780665	777
../Stoyan2005/stoyan5_normal_nh.binvox	101560	5.848459473491357	781
../Stoyan2005/stoyan6_normal_nh.binvox	107012	9.791230209982677	782
../Stoyan2005/stoyan3_normal_nh.binvox	86265	5.289816717476795	779
../Stoyan2005/stoyan6_normal_nh.binvox	107012	5.114042177955191	782
../Stoyan2005/stoyan4_normal_nh.binvox	91298	9.093640899819968	780
../Stoyan2005/stoyan7_normal_nh.binvox	144000	7.4166908218651875	783
../Stoyan2005/stoyan7_normal_nh.binvox	144000	7.12648255622404	783
../Stoyan2005/stoyan7_normal_nh.binvox	144000	1093.7087196259674	783
