cylinder	(19, 19, 19)	999999	1
../Shapes/Piece3.binvox	56	1026.683530527054	779
../Shapes/Piece0.binvox	240	9.884101626389837	780
../Shapes/Piece0.binvox	240	994.3361421968511	780
../Shapes/Piece0.binvox	240	3.2586133967713184	780
../Shapes/Piece3.binvox	56	6.7259651292978795	779
../Shapes/Piece2.binvox	180	1018.4055376471646	778
../Shapes/Piece0.binvox	240	1.4021850130639748	780
../Shapes/Piece1.binvox	448	6.402125315561497	777
../Shapes/Piece0.binvox	240	1.1058013429689448	780
../Shapes/Piece1.binvox	448	4.627770642562434	777
../Shapes/Piece3.binvox	56	4.021787088992862	779
../Shapes/Piece2.binvox	180	8.981981470995379	778
../Shapes/Piece3.binvox	56	4.868416558292651	779
../Shapes/Piece0.binvox	240	8.11218432880689	780
../Shapes/Piece1.binvox	448	3.0152217547943856	777
../Shapes/Piece0.binvox	240	1049.9691025787101	780
../Shapes/Piece3.binvox	56	5.489829991474923	779
../Shapes/Piece1.binvox	448	8.952997007550927	777
../Shapes/Piece0.binvox	240	3.8687149232855007	780
../Shapes/Piece3.binvox	56	7.686301847751477	779
../Shapes/Piece0.binvox	240	9.908031263846132	780
../Shapes/Piece2.binvox	180	3.733191798949056	778
../Shapes/Piece1.binvox	448	6.867786933915172	777
../Shapes/Piece2.binvox	180	7.190768390767502	778
../Shapes/Piece3.binvox	56	8.029180469723514	779
../Shapes/Piece0.binvox	240	3.4953898237432908	780
../Shapes/Piece0.binvox	240	943.8206701970903	780
../Shapes/Piece2.binvox	180	901.9315662697144	778
../Shapes/Piece3.binvox	56	6.24262505752144	779
../Shapes/Piece2.binvox	180	2.242862419233833	778
../Shapes/Piece2.binvox	180	5.797344810038173	778
../Shapes/Piece3.binvox	56	968.2635161017604	779
../Shapes/Piece1.binvox	448	9.260818828388286	777
../Shapes/Piece0.binvox	240	1047.2374832434791	780
../Shapes/Piece3.binvox	56	4.546083232168734	779
../Shapes/Piece0.binvox	240	6.471465493267786	780
../Shapes/Piece0.binvox	240	4.012884584373221	780
../Shapes/Piece3.binvox	56	4.375505696010819	779
../Shapes/Piece2.binvox	180	9.481749018964003	778
../Shapes/Piece0.binvox	240	6.808412636071102	780
../Shapes/Piece2.binvox	180	2.5198687045387906	778
../Shapes/Piece1.binvox	448	6.2559276250395	777
../Shapes/Piece3.binvox	56	8.766855888450223	779
