cylinder	(121, 121, 121)	4000	0.2
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	7.9252584755801445	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.907639151626889	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1.615084608705412	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	2.949938241896095	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.086284994275124	785
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	6.464117767485253	778
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	932.7107560602759	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	2.749945954905957	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1.073608134133702	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.247207373662794	791
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.599795821808195	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	3.7133691245185436	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.362273746284603	784
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.471847805289686	788
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.982271939349928	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	2.0049449717359247	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.9815509116955554	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.037504110664232	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.6700068311940366	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	9.751994190597113	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	7.280936095758155	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	5.678443053472859	782
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	9.728391417179356	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.230493249364043	780
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.553609778666964	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1.9872596049649331	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	973.1024389955301	783
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.537542055368428	788
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	3.6875289291256763	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	977.0645544105511	787
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.355194273931104	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	3.683680123033336	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	990.4023259237649	779
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1065.932046554941	780
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	991.6909290247244	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.039874211545046	788
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	965.8755188827909	779
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.414464799892478	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.433346184705825	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	991.8892166795055	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1009.9946412713657	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.2250138308649134	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	6.731693290158866	790
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.047916234199361	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	8.235344690268388	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	3.8742741497174857	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.970239339050067	783
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.564148520718119	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	2.7600297335287394	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.573716611913841	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.688018380643725	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1082.8662547745832	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	4.582343840662891	787
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1077.3637579686024	786
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1095.2329832692742	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.933473634986376	789
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.227127790165209	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	3.425479157345609	785
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.705176360625401	783
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.608591097247643	790
