cylinder	(121, 121, 121)	4000	0.3
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.42714093423923	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	7.672763522974327	777
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	5.9409813045988065	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	964.1228856714893	786
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1069.9334376260729	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.978759578408194	777
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1054.5383141766752	781
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1069.0230228424139	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	7.45785522590503	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.113637920330851	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.229736959137561	783
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1060.3102194155158	789
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.182646582755607	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.928624332366128	782
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	4.121624180691924	788
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.561773989758605	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.935114691033352	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1.5859466870145758	791
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	984.7119513308978	784
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1055.332437372956	785
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.71612528229879	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.603795593856868	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	973.0801052240756	791
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.473275438880524	784
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1.3699879302699336	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	3.389948593695591	791
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	7.272696423664822	777
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1028.4440816824188	787
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1007.1222535686938	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	6.221686940616638	788
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	956.4329107145373	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.962188589078202	782
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	921.0709204895298	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.19911456348217	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	961.400030147255	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.792960819654306	788
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	5.7864278062599	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	9.37349524925484	779
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.877258287320489	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	3.103158427254942	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.513020998435062	789
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1087.6753742246553	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	2.8582606733473197	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.8975366380649628	784
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1.8642508990828697	779
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.0688145856464892	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.08399229022666	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.004284462948753	785
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.749133610134919	783
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.633314996253326	785
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	992.7417446331436	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	6.5550726481759085	781
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	4.283348076057605	780
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	2.765273402064465	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.264401759223539	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.721764334521433	790
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.05207226994477	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	955.9113462857819	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	3.1430628517631494	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.0611781696133553	791
