cube	(73, 73, 73)	999999	1
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	4.21398720603602	806
../Engine/ac_mount_-_scaled_extracoarse_nh.binvox	858	9.231173534109463	794
../Engine/camshaft2_-_scaled_extracoarse_nh.binvox	469	9.774677775181086	798
../Engine/22RE_Block_-_Scaled_extracoarse_nh.binvox	25240	9.944872260336323	778
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	8.286735872506291	811
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	7.806914222116476	803
../Engine/crank_pulley_-_scaled_extracoarse_nh.binvox	1502	1.683839047555948	808
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	6.2865620830452515	811
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	4.625403911389618	803
../Engine/oil_filter_-_scaled_extracoarse_nh.binvox	955	7.300679077264545	825
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	3.2020810280953356	827
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	1.8500600112512644	821
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	1.5141127585611402	796
../Engine/timing_cover_-_scaled_extracoarse_nh.binvox	4754	904.3437364467471	832
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	1032.4656239407532	801
../Engine/main_cap_-_scaled_extracoarse_nh.binvox	213	7.294242731047258	823
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	1049.5703400003538	802
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	9.970924738484285	796
../Engine/gears_helical_30x10_extracoarse_nh.binvox	512	6.748616758803319	817
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	919.8163405829193	828
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	968.3326669006364	830
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	2.5266894346641076	830
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	9.242818418794108	821
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	967.0336220508563	811
../Engine/oil_pan_-_scaled_extracoarse_nh.binvox	6488	8.982846076989983	826
../Engine/exhuast_valves_-_scaled_extracoarse_nh.binvox	31	3.251784036260742	811
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	923.508805588734	830
../Engine/Right_motor_mount_-_scaled_extracoarse_nh.binvox	501	7.7730727527541745	790
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	1061.1165239697355	828
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	1032.9778767748921	828
../Engine/gears_helical_16_extracoarse_nh.binvox	168	6.679996093126458	815
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	8.031652487623244	803
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	1.995019349992405	801
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	6.424694430824547	806
../Engine/stand_-_scaled_extracoarse_nh.binvox	11410	7.896782851339119	831
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	6.1502252236864425	821
../Engine/head_-_ported_-_scaled_extracoarse_nh.binvox	12977	7.379298667729699	819
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	2.35843725052509	801
../Engine/HEAD_BRACE_-_scaled_extracoarse_nh.binvox	1734	2.3856967857712132	783
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	8.278866308555195	828
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	5.632260474521089	828
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	6.852294685212268	802
../Engine/22RE_Block_-_No_Support_-_Scaled_extracoarse_nh.binvox	23905	6.550742061103027	777
../Engine/Header_-_scaled_extracoarse_nh.binvox	6078	977.6077428915853	784
../Engine/intake_valve_-_scaled_extracoarse_nh.binvox	24	5.380601297444443	821
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	8.126835823130241	828
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	8.231555634510485	830
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	971.3845648449515	796
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	9.695601847349279	806
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	3.349162263152104	827
../Engine/left_motor_mount_-_scaled_extracoarse_nh.binvox	472	2.459292487528415	822
../Engine/VALVE_COVER_-_scaled_extracoarse_nh.binvox	4355	4.614540687484322	793
../Engine/connecting_rod_cap_-_scaled_extracoarse_nh.binvox	156	2.8274181480281735	803
../Engine/Intake_Manifold_Lower_-_Scaled_extracoarse_nh.binvox	5067	923.3734720437914	785
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	1.2449625965222904	830
../Engine/crank_gear_-_scaled_extracoarse_nh.binvox	186	934.7239640156807	807
../Engine/Intake_manifold_upper_-_scaled_extracoarse_nh.binvox	5237	7.733305001198301	788
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	3.4141932650115407	802
../Engine/Throttle_body_-_Scaled_extracoarse_nh.binvox	763	3.9320933167287557	792
../Engine/compressor_-_scaled_extracoarse_nh.binvox	2190	1.2168225151442484	800
../Engine/crankend_-_scaled_extracoarse_nh.binvox	374	9.34549621186708	810
../Engine/spacer__extracoarse_nh.binvox	36	1095.4175778689983	829
../Engine/head_-_scaled_extracoarse_nh.binvox	13172	2.8879024864241574	820
../Engine/connecting_rod_3mm_hole_-_scaled_extracoarse_nh.binvox	450	9.548974402259992	802
../Engine/Engine_stand_-_modified_to_accept_transmission_extracoarse_nh.binvox	10818	973.4579590283465	780
../Engine/Throttle_Linkage_-_scaled_extracoarse_nh.binvox	104	5.710706488098729	791
../Engine/piston_-_scaled_extracoarse_nh.binvox	597	5.099684317118646	827
../Engine/spring_retainer_-_scaled_extracoarse_nh.binvox	24	1.7567091397338341	830
../Engine/rocker_arm_3mm_hole_-_scaled_extracoarse_nh.binvox	118	8.967395106266826	828
../Engine/Intake_manifold_upper_-_part_2_-_scaled_extracoarse_nh.binvox	2535	5.70625726066656	787
../Engine/fanspacer_-_scaled_extracoarse_nh.binvox	72	962.6686372987616	814
../Engine/crank_2_-_scaled_extracoarse_nh.binvox	349	996.3425742623831	806
../Engine/camshaft1_-_scaled_extracoarse_nh.binvox	466	2.197345089439645	797
../Engine/Rear_Main_-_scaled_extracoarse_nh.binvox	482	5.307887463989247	789
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	6.503623222539778	804
../Engine/crank_spacer_-_scaled_extracoarse_nh.binvox	322	6.466884985168257	809
../Engine/Cam_Gear_-_scaled_extracoarse_nh.binvox	705	9.105127343664796	779
../Engine/crank_1_mirror_-_scaled_extracoarse_nh.binvox	607	1036.7317290979377	805
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	2.150368186375351	804
../Engine/Flywheel_-_scaled_extracoarse_nh.binvox	3497	8.129516278991094	782
../Engine/FAN_-_scaled_extracoarse_nh.binvox	2485	1.4726313441661631	781
../Engine/cam_bearing_cap_-_scaled_extracoarse_nh.binvox	66	4.636219313110308	796
../Engine/compressor_mount_-_scaled_extracoarse_nh.binvox	94	6.361004924255943	801
../Engine/ac_pulley_-_scaled_extracoarse_nh.binvox	1274	920.009568651428	795
../Engine/crank_1_-_scaled_extracoarse_nh.binvox	610	9.774253411168356	804
