cylinder	(121, 121, 121)	2000	0.2
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1074.0112525251932	786
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.375645638486666	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.868416558292651	777
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.012884584373221	781
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.808412636071102	780
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	6.590286110564954	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	943.8206701970903	778
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	987.402923058758	791
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	949.9409609163398	785
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	5.822793019841139	785
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	954.3665362666133	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1086.826874096821	782
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.9694019198804176	783
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.518694592883075	782
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.875608491859945	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.10405120794979	788
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.474389111962088	789
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.149780094017105	789
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.8006928980281771	786
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	2.279431484963973	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	3.142212940481291	789
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	3.2586133967713184	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	7.346386987635945	783
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.4021850130639748	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	2.5101559120288366	790
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1088.8707129312706	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.908031263846132	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1020.3930728374094	790
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.895577734594314	785
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	9.664425456788946	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	5.489829991474923	777
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.546083232168734	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1.003028845782627	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1074.6259480026374	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.4953898237432908	780
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1015.5196444022406	787
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1047.2374832434791	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.321154932926063	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1049.9691025787101	780
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.029180469723514	777
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.4161923223265624	791
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	924.918945283789	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.1058013429689448	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1084.1909631120534	788
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	6.24262505752144	778
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.33230921530866	791
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.696564782285971	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	978.282860004507	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.11218432880689	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.5897428475622157	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	9.752681355321105	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	3.8687149232855007	778
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1088.2391484822847	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.607287868891377	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	6.471465493267786	779
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.884101626389837	781
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	940.7611827025611	783
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	3.563130111090506	791
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	994.3361421968511	779
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1012.529069901339	787
