cube	(157, 157, 157)	999999	1
../Stoyan2005/stoyan1_normal_nh.binvox	124443	1032.4153850416283	777
../Stoyan2005/stoyan2_normal_nh.binvox	61282	6.10027769542541	778
../Stoyan2005/stoyan4_normal_nh.binvox	91298	2.1706161461713167	780
../Stoyan2005/stoyan1_normal_nh.binvox	124443	931.6143843093827	777
../Stoyan2005/stoyan5_normal_nh.binvox	101560	4.561959879884526	781
../Stoyan2005/stoyan4_normal_nh.binvox	91298	4.263791689077458	780
../Stoyan2005/stoyan6_normal_nh.binvox	107012	3.977964582957821	782
../Stoyan2005/stoyan3_normal_nh.binvox	86265	4.606644444510051	779
../Stoyan2005/stoyan6_normal_nh.binvox	107012	8.315136112213823	782
../Stoyan2005/stoyan2_normal_nh.binvox	61282	1.8323226941770225	778
../Stoyan2005/stoyan5_normal_nh.binvox	101560	8.137680586457689	781
../Stoyan2005/stoyan5_normal_nh.binvox	101560	7.33285747245519	781
../Stoyan2005/stoyan3_normal_nh.binvox	86265	7.86572380393094	779
../Stoyan2005/stoyan4_normal_nh.binvox	91298	1085.7344322604947	780
../Stoyan2005/stoyan2_normal_nh.binvox	61282	5.345790124334169	778
../Stoyan2005/stoyan4_normal_nh.binvox	91298	912.7016335498018	780
../Stoyan2005/stoyan2_normal_nh.binvox	61282	957.394667255817	778
../Stoyan2005/stoyan7_normal_nh.binvox	144000	920.713670101457	783
../Stoyan2005/stoyan3_normal_nh.binvox	86265	924.5958554774503	779
../Stoyan2005/stoyan3_normal_nh.binvox	86265	2.604866291741387	779
../Stoyan2005/stoyan6_normal_nh.binvox	107012	1.3679236526677716	782
../Stoyan2005/stoyan3_normal_nh.binvox	86265	6.675700974708987	779
../Stoyan2005/stoyan5_normal_nh.binvox	101560	9.979843459364927	781
../Stoyan2005/stoyan7_normal_nh.binvox	144000	1028.421108572065	783
../Stoyan2005/stoyan3_normal_nh.binvox	86265	1000.1054129297021	779
