cube	(105, 105, 105)	999999	1
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.5566706811162376	781
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.373019198655227	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.6062454236689327	782
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.2929480348343345	791
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.142098334577294	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	910.6880167044803	779
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	987.0684740185587	790
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.179211344682953	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.706927046016961	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.274735177630222	777
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	1055.9075835232936	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.78789269101315	777
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1.9691690623525355	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.2978360958525945	778
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.4576099650505494	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	6.932368392151932	781
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.8848978777408343	788
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1.5303035217940102	791
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.7248422823661445	783
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	2.377774261429053	790
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	8.476051364840576	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1089.522241001041	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1011.8794574301879	777
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1088.8859431257538	777
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.043094702114683	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1009.8369726910811	781
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.778939273534242	789
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.044633067027616	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.009532962524485	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.2418756810293707	784
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	4.282407178639719	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.685051734109668	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	2.5832445266858595	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	940.899050061604	779
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	3.254750486126878	786
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	900.6026627837515	781
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.576615664528291	787
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	968.8478473854973	791
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.113088009132428	791
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1092.3749319728263	790
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	2.8115186015091638	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.523105357180718	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	952.621125304079	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	7.269541472227988	778
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.9431196471972827	791
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.372852117479591	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.9262076485474875	786
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.9464985213180372	788
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.501561509376042	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1034.3098756340987	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	6.521011912358962	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1.1482252199331415	789
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	2.6268217250815686	779
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	6.9306393902105246	788
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.395919082615797	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	4.478242416345072	780
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	911.9662412787691	780
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.179820410981181	783
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1040.6744177264713	786
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	7.069777819745862	783
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.8736444876742921	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.4428172622203945	788
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.795848264130237	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	5.745057632797771	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	7.777402594201468	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	955.1814087537407	780
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	3.110098470422267	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	7.409752377297167	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	929.4534532228336	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1016.5099076022249	785
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	6.408138802036498	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	977.0346806153857	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.22372225086068	781
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.974284327011903	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	937.8566332649045	779
