cube	(105, 105, 105)	2000	0.2
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	3.9348761854877963	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1.014930109487555	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	5.850771034596688	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.6273986522152075	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.736708475863367	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	3.0794782379374093	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	2.304802313998169	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.2753268861678855	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.937241220022724	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.882892018688533	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.4362159616157286	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1096.8632833632344	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	8.631439420405883	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.471853080682938	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.82224232180771	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	951.0101609779247	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.517905489055983	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.087023195068933	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	2.046613073852338	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	7.924254358760453	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	8.66554281126437	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.167658142325411	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.68732506013308	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	7.06460671213188	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.699626517276855	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.4596836061306555	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1053.9037965975906	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.5748963987322515	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.499599882588803	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	9.97885797012377	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	1.9784339904186576	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.7442404492795	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.0452876509676212	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	8.381094395412621	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	7.7761506433566385	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	1037.7789213919064	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	4.88423269886005	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.6945814034616498	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	970.1645235947562	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	7.878733321114568	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.295466164442526	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	9.791762435715702	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	2.1181968623689014	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.235802778356364	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.844178480735204	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	4.336990090172423	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	3.341189508353944	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.187357722167029	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.7564222105858285	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.956782434251007	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.0324615215666944	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1074.2243042167831	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.0308093767843456	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.5518556233926954	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	917.3644673491133	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.4692687366534	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1.541788957087261	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.566354655614558	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	7.053389773878703	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	995.9540068823524	779
