cube	(56, 56, 56)	999999	1
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.003028845782627	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	954.3665362666133	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1015.5196444022406	780
../Chess/classic_king_extracoarse_nh.binvox		6946	8.321154932926063	778
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1088.8707129312706	780
../Chess/classic_rook_extracoarse_nh.binvox		5197	8.474389111962088	782
../Chess/classic_rook_extracoarse_nh.binvox		5197	978.282860004507	782
../Chess/classic_pawn_extracoarse_nh.binvox		2245	5.822793019841139	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	4.375645638486666	780
../Chess/classic_bishop_extracoarse_nh.binvox		4236	2.279431484963973	777
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1074.0112525251932	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	4.895577734594314	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1074.6259480026374	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	9.664425456788946	780
../Chess/classic_bishop_extracoarse_nh.binvox		4236	1086.826874096821	777
../Chess/classic_queen_extracoarse_nh.binvox		7105	3.875608491859945	781
../Chess/classic_pawn_extracoarse_nh.binvox		2245	9.10405120794979	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	6.590286110564954	779
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	3.9694019198804176	779
../Chess/classic_bishop_extracoarse_nh.binvox		4236	1088.2391484822847	777
../Chess/classic_pawn_extracoarse_nh.binvox		2245	949.9409609163398	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	940.7611827025611	779
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.8006928980281771	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	9.752681355321105	780
../Chess/classic_king_extracoarse_nh.binvox		6946	7.346386987635945	778
../Chess/classic_rook_extracoarse_nh.binvox		5197	3.142212940481291	782
../Chess/classic_queen_extracoarse_nh.binvox		7105	1084.1909631120534	781
../Chess/classic_bishop_extracoarse_nh.binvox		4236	7.518694592883075	777
../Chess/classic_rook_extracoarse_nh.binvox		5197	8.149780094017105	782
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1012.529069901339	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	924.918945283789	779
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.5897428475622157	780
