cube	(105, 105, 105)	3000	0.3
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.2441156400989857	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	3.0687854856171755	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	910.8968092391578	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	7.808840289801903	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	5.843963815468239	785
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.454022629117317	778
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.3536056341047695	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.975082663808829	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1065.4524370132128	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	8.147865146667208	791
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.348904838388192	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	3.783340640417575	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	5.825623257325158	784
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	4.158165320828629	788
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	3.657390411831612	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1024.0649721953964	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	8.585476052451416	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.8784292243279435	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.889714144510833	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	8.364728463072433	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	3.5388878459449318	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.840030842266352	782
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.707609864800284	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	3.4184973822705915	780
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1010.1400064217651	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	8.955545671957072	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.993103196055983	783
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.43293094382001	788
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.634215441953142	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	935.490321985777	787
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	4.97814228550695	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	980.6585741974802	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.555771169871262	779
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	904.4975450399	780
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	8.623903521757285	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	7.046986463856132	788
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	978.052469395235	779
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	8.046176607112516	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	3.022416009904255	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1007.4375466538925	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.394717194957707	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	9.761447828806496	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	6.860095134998255	790
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.894267233935997	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	3.9044284407763414	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1.8153862918518806	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	7.395931687013695	783
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.0118171539030127	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.136021829964673	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.113237731548441	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.137733474027492	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	922.6269189740985	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	4.565037795525618	787
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1078.6407440540424	786
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	9.384575741827371	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.042142607085964	789
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	4.9260777434685945	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	982.5928197136607	785
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.054766732010478	783
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.896295564843243	790
