cube	(148, 148, 148)	999999	1
../Stoyan2004/polytope9_normal_nh.binvox	40811	1058.2196631894367	785
../Stoyan2004/polytope7_normal_nh.binvox	10204	990.3181230521058	783
../Stoyan2004/polytope8_normal_nh.binvox	41610	8.509882925277614	784
../Stoyan2004/polytope2_normal_nh.binvox	54769	4.991726550075018	778
../Stoyan2004/polytope10_normal_nh.binvox	18116	6.5239776904404465	786
../Stoyan2004/polytope5_normal_nh.binvox	5972	4.405610891437233	781
../Stoyan2004/polytope6_normal_nh.binvox	31586	1056.0304187464358	782
../Stoyan2004/polytope10_normal_nh.binvox	18116	2.5969275148589603	786
../Stoyan2004/polytope7_normal_nh.binvox	10204	7.033712519631566	783
../Stoyan2004/polytope4_normal_nh.binvox	17680	2.992086569859914	780
../Stoyan2004/polytope1_normal_nh.binvox	91920	952.459889031768	777
../Stoyan2004/polytope9_normal_nh.binvox	40811	9.78811654028504	785
../Stoyan2004/polytope4_normal_nh.binvox	17680	4.101117945083199	780
../Stoyan2004/polytope5_normal_nh.binvox	5972	940.3869248888237	781
../Stoyan2004/polytope3_normal_nh.binvox	35455	2.926557528783667	779
../Stoyan2004/polytope6_normal_nh.binvox	31586	9.26444309175078	782
../Stoyan2004/polytope4_normal_nh.binvox	17680	8.80119519481007	780
../Stoyan2004/polytope3_normal_nh.binvox	35455	1025.0544321635068	779
../Stoyan2004/polytope1_normal_nh.binvox	91920	2.298815495633272	777
../Stoyan2004/polytope1_normal_nh.binvox	91920	6.533891429121071	777
../Stoyan2004/polytope10_normal_nh.binvox	18116	5.463448968319147	786
../Stoyan2004/polytope6_normal_nh.binvox	31586	5.324995952607082	782
../Stoyan2004/polytope5_normal_nh.binvox	5972	3.5118746776378282	781
../Stoyan2004/polytope2_normal_nh.binvox	54769	4.783162677436086	778
../Stoyan2004/polytope3_normal_nh.binvox	35455	1.1008333046240724	779
../Stoyan2004/polytope8_normal_nh.binvox	41610	1097.925466548609	784
../Stoyan2004/polytope2_normal_nh.binvox	54769	1.5674418491086426	778
../Stoyan2004/polytope8_normal_nh.binvox	41610	920.3791546457979	784
../Stoyan2004/polytope7_normal_nh.binvox	10204	917.8784781225515	783
../Stoyan2004/polytope9_normal_nh.binvox	40811	9.570318201040815	785
