cylinder	(62, 62, 62)	999999	1
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.382305473249549	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	7.754032102213252	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	5.740045452803119	780
../Chess/classic_king_extracoarse_nh.binvox		6946	2.4161923223265624	778
../Chess/classic_pawn_extracoarse_nh.binvox		2245	5.797980234465406	780
../Chess/classic_rook_extracoarse_nh.binvox		5197	9.12121295268583	782
../Chess/classic_rook_extracoarse_nh.binvox		5197	4.4891521809163635	782
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1093.2979396297972	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	9.490896779749368	780
../Chess/classic_bishop_extracoarse_nh.binvox		4236	7.607287868891377	777
../Chess/classic_pawn_extracoarse_nh.binvox		2245	909.7586867122433	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.7005894119203355	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	8.24814912335339	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	937.669498759894	780
../Chess/classic_bishop_extracoarse_nh.binvox		4236	7.696564782285971	777
../Chess/classic_queen_extracoarse_nh.binvox		7105	929.1065488227115	781
../Chess/classic_pawn_extracoarse_nh.binvox		2245	4.096508389924548	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	3.586060943239124	779
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	5.33230921530866	779
../Chess/classic_bishop_extracoarse_nh.binvox		4236	1020.3930728374094	777
../Chess/classic_pawn_extracoarse_nh.binvox		2245	7.781565183303539	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	987.402923058758	779
../Chess/classic_pawn_extracoarse_nh.binvox		2245	4.867933740716805	780
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1.6399855708719189	780
../Chess/classic_king_extracoarse_nh.binvox		6946	3.563130111090506	778
../Chess/classic_rook_extracoarse_nh.binvox		5197	2.0402282932517815	782
../Chess/classic_queen_extracoarse_nh.binvox		7105	2.6283871132300374	781
../Chess/classic_bishop_extracoarse_nh.binvox		4236	2.5101559120288366	777
../Chess/classic_rook_extracoarse_nh.binvox		5197	1047.1545060340893	782
../Chess/classic_pawn_extracoarse_nh.binvox		2245	1081.2937824305584	780
../Chess/classic_knight_2_extracoarse_nh.binvox	5678	5.041025030166927	779
../Chess/classic_pawn_extracoarse_nh.binvox		2245	986.5709567408039	780
