cylinder	(121, 121, 121)	3000	0.3
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	901.4619819396756	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	7.462543066871904	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	970.4951035838717	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	8.812508600788465	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	1.1127134381066603	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	1.2444585143798	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.723896414431513	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	7.615033311937649	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	916.9301136961845	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	7.108717868497015	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	5.003720136513113	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	3.842741490169148	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.142503130520688	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.923302160126863	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	2.68180022514147	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.963577765654286	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	9.210167877465905	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	1.2438110403844842	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.711213118101106	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	6.263306451051649	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	6.187450101875935	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	5.90122478123156	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	5.361207957602463	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	5.798650976784122	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.1731097390695577	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.376504965224276	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	9.974888957935635	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.321803170770721	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	4.268478193191822	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	8.563602608975803	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	6.052671984222353	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.125959512214267	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	9.487576022671377	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.630593040354615	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.7699133245703913	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	4.2359340297789885	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	6.608916096555369	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	3.4204814374576724	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.304407624733838	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	959.4184923286224	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.070015858239687	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	2.3237242734583203	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	5.842393046842853	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	8.194086773658704	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	1064.6479513799766	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	972.1117539130614	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.40051072279619	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	2.86516162870086	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.532494818713742	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	5.111239104644047	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	5.72363005493091	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	9.67174864533761	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.009640434127274	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	6.35258417218038	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1.2461473219729877	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	985.1832970395512	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	9.706115204938795	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.341774152609276	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.197202225733718	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	7.801503397581792	779
