cylinder	(174, 174, 174)	999999	1
../Stoyan2005/stoyan5_normal_nh.binvox	101560	8.25667048236426	781
../Stoyan2005/stoyan2_normal_nh.binvox	61282	7.694555525073596	778
../Stoyan2005/stoyan3_normal_nh.binvox	86265	4.1375213021256645	779
../Stoyan2005/stoyan3_normal_nh.binvox	86265	8.109802214203068	779
../Stoyan2005/stoyan5_normal_nh.binvox	101560	5.859908862926979	781
../Stoyan2005/stoyan7_normal_nh.binvox	144000	1026.0696494179867	783
../Stoyan2005/stoyan4_normal_nh.binvox	91298	8.452264332078748	780
../Stoyan2005/stoyan2_normal_nh.binvox	61282	5.1931366109681605	778
../Stoyan2005/stoyan4_normal_nh.binvox	91298	986.9268151182314	780
../Stoyan2005/stoyan6_normal_nh.binvox	107012	7.947267922629243	782
../Stoyan2005/stoyan7_normal_nh.binvox	144000	3.6094839199533046	783
../Stoyan2005/stoyan1_normal_nh.binvox	124443	7.665647906349726	777
../Stoyan2005/stoyan3_normal_nh.binvox	86265	9.24637336465365	779
../Stoyan2005/stoyan5_normal_nh.binvox	101560	6.385296685289758	781
../Stoyan2005/stoyan2_normal_nh.binvox	61282	905.0029738128752	778
../Stoyan2005/stoyan3_normal_nh.binvox	86265	4.970679784455047	779
../Stoyan2005/stoyan6_normal_nh.binvox	107012	3.7045230001760734	782
../Stoyan2005/stoyan1_normal_nh.binvox	124443	6.51473803743925	777
../Stoyan2005/stoyan4_normal_nh.binvox	91298	9.589107818270339	780
../Stoyan2005/stoyan3_normal_nh.binvox	86265	1.866664415824864	779
../Stoyan2005/stoyan3_normal_nh.binvox	86265	6.634127265090116	779
../Stoyan2005/stoyan5_normal_nh.binvox	101560	927.4617818438172	781
../Stoyan2005/stoyan4_normal_nh.binvox	91298	4.197848378614454	780
../Stoyan2005/stoyan2_normal_nh.binvox	61282	6.013428455041695	778
../Stoyan2005/stoyan6_normal_nh.binvox	107012	2.1675186686503025	782
