cylinder	(180, 180, 180)	999999	1
../Stoyan2004/polytope2_normal_nh.binvox	54769	9.294987728479871	778
../Stoyan2004/polytope5_normal_nh.binvox	5972	1000.8282340893766	781
../Stoyan2004/polytope10_normal_nh.binvox	18116	1086.6362924669559	786
../Stoyan2004/polytope6_normal_nh.binvox	31586	5.258421795582347	782
../Stoyan2004/polytope2_normal_nh.binvox	54769	7.587915053708782	778
../Stoyan2004/polytope9_normal_nh.binvox	40811	8.702320576400725	785
../Stoyan2004/polytope10_normal_nh.binvox	18116	2.1862685819674343	786
../Stoyan2004/polytope2_normal_nh.binvox	54769	4.059636345743746	778
../Stoyan2004/polytope9_normal_nh.binvox	40811	1023.9415319491133	785
../Stoyan2004/polytope3_normal_nh.binvox	35455	970.0213003234095	779
../Stoyan2004/polytope9_normal_nh.binvox	40811	7.0684946266226625	785
../Stoyan2004/polytope10_normal_nh.binvox	18116	5.450745239516161	786
../Stoyan2004/polytope1_normal_nh.binvox	91920	1039.8629550668984	777
../Stoyan2004/polytope8_normal_nh.binvox	41610	7.615683004809811	784
../Stoyan2004/polytope1_normal_nh.binvox	91920	4.91589960554548	777
../Stoyan2004/polytope7_normal_nh.binvox	10204	5.609534774550765	783
../Stoyan2004/polytope3_normal_nh.binvox	35455	8.269316965488352	779
../Stoyan2004/polytope7_normal_nh.binvox	10204	9.195534819386538	783
../Stoyan2004/polytope4_normal_nh.binvox	17680	1.1805296219498636	780
../Stoyan2004/polytope5_normal_nh.binvox	5972	2.5654668198467463	781
../Stoyan2004/polytope8_normal_nh.binvox	41610	3.918539955726864	784
../Stoyan2004/polytope3_normal_nh.binvox	35455	909.5524956685135	779
../Stoyan2004/polytope4_normal_nh.binvox	17680	1092.2858029884594	780
../Stoyan2004/polytope6_normal_nh.binvox	31586	5.7705253403015515	782
../Stoyan2004/polytope3_normal_nh.binvox	35455	3.2493928394485225	779
../Stoyan2004/polytope9_normal_nh.binvox	40811	6.854321339421021	785
../Stoyan2004/polytope7_normal_nh.binvox	10204	2.6240582882270775	783
../Stoyan2004/polytope3_normal_nh.binvox	35455	3.4383676204692204	779
../Stoyan2004/polytope1_normal_nh.binvox	91920	6.375253358684201	777
../Stoyan2004/polytope2_normal_nh.binvox	54769	1067.4403215738828	778
../Stoyan2004/polytope5_normal_nh.binvox	5972	1075.8689200368763	781
../Stoyan2004/polytope6_normal_nh.binvox	31586	5.366678878089188	782
../Stoyan2004/polytope5_normal_nh.binvox	5972	7.21129957723032	781
../Stoyan2004/polytope10_normal_nh.binvox	18116	1.3314738443739715	786
../Stoyan2004/polytope4_normal_nh.binvox	17680	969.3971043819321	780
../Stoyan2004/polytope4_normal_nh.binvox	17680	1040.120862605734	780
../Stoyan2004/polytope5_normal_nh.binvox	5972	928.3551610512211	781
../Stoyan2004/polytope7_normal_nh.binvox	10204	1058.2825767263798	783
../Stoyan2004/polytope2_normal_nh.binvox	54769	9.669694164200852	778
../Stoyan2004/polytope6_normal_nh.binvox	31586	1.8272116885696388	782
../Stoyan2004/polytope1_normal_nh.binvox	91920	1.6402852504664835	777
../Stoyan2004/polytope8_normal_nh.binvox	41610	7.250027132920073	784
../Stoyan2004/polytope1_normal_nh.binvox	91920	1073.4823336917825	777
../Stoyan2004/polytope7_normal_nh.binvox	10204	3.6850234336765504	783
../Stoyan2004/polytope9_normal_nh.binvox	40811	7.300018146490203	785
../Stoyan2004/polytope8_normal_nh.binvox	41610	918.5476045718224	784
../Stoyan2004/polytope10_normal_nh.binvox	18116	4.003239862953597	786
../Stoyan2004/polytope4_normal_nh.binvox	17680	9.527087960692553	780
../Stoyan2004/polytope8_normal_nh.binvox	41610	5.374696768549815	784
../Stoyan2004/polytope6_normal_nh.binvox	31586	900.3056843166121	782
