cube	(105, 105, 105)	3000	0.2
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.932940191796764	786
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.215807714752493	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1.1090794178556136	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	7.097629088597351	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	926.7311815176384	782
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.182569689624357	790
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	981.8874418498325	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	7.6605627517377615	783
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.822065284335684	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	9.5009835764028	791
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	8.104527453104744	781
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.805089133158804	784
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	5.001117283206617	786
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	2.085389531150711	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	3.1531293949241586	778
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.3935972603190203	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	3.5377552441004845	783
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	6.025684942995492	784
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.1573087120478975	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	4.911882064625006	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.436420840349749	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.096888837993674	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	913.2870211176104	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1.0891827831845335	779
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	2.981048344708041	778
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.7753421504878864	788
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	5.039125748621134	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	6.130335426933885	787
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.810584042136721	777
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	991.9386507206037	780
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	2.3123934147550775	781
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1.3817193256441416	778
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	1097.3707200438892	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	9.026247632549069	785
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	6.47109338137413	777
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	2.7042680029973276	788
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1034.0962067055052	780
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	5.020587201026283	790
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	8.930010425837882	786
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.275581316794627	787
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	954.1772917275417	783
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	5.797024137813813	787
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	949.0746928735989	782
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	907.6319953874153	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	6.012800153468774	789
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	9.660625832522767	790
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	8.132694785819291	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	4.485418557393325	791
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	8.280375653077668	788
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	950.3489842551238	785
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	5.506668708426953	782
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	5.764690839612951	784
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	8.701791561712708	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	8.16447570881327	785
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	4.769763555237526	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	7.910387003460695	780
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	6.723732766252388	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	6.909869031013022	787
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	7.6983409705813335	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	983.2179036711706	779
