cylinder	(19, 19, 19)	999999	1
../Shapes/Piece3.binvox	56	9.974888957935635	779
../Shapes/Piece1.binvox	448	2.197202225733718	777
../Shapes/Piece3.binvox	56	6.35258417218038	779
../Shapes/Piece0.binvox	240	4.2359340297789885	780
../Shapes/Piece1.binvox	448	6.052671984222353	777
../Shapes/Piece1.binvox	448	1.1127134381066603	777
../Shapes/Piece3.binvox	56	1.2461473219729877	779
../Shapes/Piece3.binvox	56	2.3237242734583203	779
../Shapes/Piece0.binvox	240	9.706115204938795	780
../Shapes/Piece1.binvox	448	5.842393046842853	777
../Shapes/Piece0.binvox	240	1064.6479513799766	780
../Shapes/Piece2.binvox	180	1.2438110403844842	778
../Shapes/Piece0.binvox	240	1.2444585143798	780
../Shapes/Piece3.binvox	56	4.630593040354615	779
../Shapes/Piece2.binvox	180	9.67174864533761	778
../Shapes/Piece0.binvox	240	8.376504965224276	780
../Shapes/Piece2.binvox	180	3.842741490169148	778
../Shapes/Piece2.binvox	180	5.963577765654286	778
../Shapes/Piece0.binvox	240	6.723896414431513	780
../Shapes/Piece0.binvox	240	972.1117539130614	780
../Shapes/Piece1.binvox	448	5.003720136513113	777
../Shapes/Piece3.binvox	56	1.304407624733838	779
../Shapes/Piece0.binvox	240	3.4204814374576724	780
../Shapes/Piece2.binvox	180	3.070015858239687	778
../Shapes/Piece0.binvox	240	3.532494818713742	780
../Shapes/Piece1.binvox	448	5.72363005493091	777
../Shapes/Piece2.binvox	180	5.111239104644047	778
../Shapes/Piece1.binvox	448	8.194086773658704	777
../Shapes/Piece0.binvox	240	7.108717868497015	780
../Shapes/Piece0.binvox	240	6.187450101875935	780
../Shapes/Piece3.binvox	56	5.341774152609276	779
../Shapes/Piece3.binvox	56	959.4184923286224	779
../Shapes/Piece0.binvox	240	8.812508600788465	780
../Shapes/Piece3.binvox	56	5.361207957602463	779
../Shapes/Piece0.binvox	240	6.711213118101106	780
../Shapes/Piece2.binvox	180	7.615033311937649	778
../Shapes/Piece3.binvox	56	901.4619819396756	779
../Shapes/Piece0.binvox	240	2.86516162870086	780
../Shapes/Piece2.binvox	180	4.923302160126863	778
../Shapes/Piece3.binvox	56	1.142503130520688	779
../Shapes/Piece3.binvox	56	2.321803170770721	779
../Shapes/Piece2.binvox	180	9.210167877465905	778
../Shapes/Piece0.binvox	240	970.4951035838717	780
