cylinder	(121, 121, 121)	4000	0.3
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	6.339790844367874	781
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	3.0590007749205324	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	7.732650381636121	787
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.48282775811164	778
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	992.0843681051018	785
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	8.38790703788823	778
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	1003.142424880454	786
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	4.090445490394142	778
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	3.974808026584724	779
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	918.3139213560172	791
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	6.072417432781549	782
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	5.152633957442731	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	961.8512764564339	784
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.0352797080721374	788
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.113708987284514	784
../Merged/merged_normal/stoyan2_normal_nh.binvox	19722	7.013190522519602	778
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	7.2431191614511645	790
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	9.361065788980614	777
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	7.778064834679165	784
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	7.36048663856829	787
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	4.221289664182301	789
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	7.619646179611615	782
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	6.489888810192367	786
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1.7658426484202483	780
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	955.3528943754358	789
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	6.634671033956561	783
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	5.830495132533698	783
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	3.0257188915400635	788
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	3.589168036168899	791
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	993.6243098289704	787
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	2.152963310021863	790
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	5.7006451221998145	781
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	905.0830805812393	779
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	8.93649013113766	780
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	2.081312367602263	780
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	925.6636764645411	788
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	1057.857195262018	779
../Merged/merged_normal/block1_big_normal_nh.binvox	55296	4.510276952854441	784
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	4.035495927965179	782
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	7.2651365327092865	789
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	909.6449556423236	781
../Merged/merged_normal/stoyan5_normal_nh.binvox	30940	5.845202341082214	781
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	900.3622264930984	790
../Merged/merged_normal/stoyan6_normal_nh.binvox	32970	9.7771956744078	782
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1093.2189912014394	785
../Merged/merged_normal/stoyan3_normal_nh.binvox	26244	941.4936562210798	779
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	926.153681231014	783
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	1.1005279840596396	777
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	7.956679327788295	786
../Merged/merged_normal/stoyan1_normal_nh.binvox	38370	2.820026733763374	777
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	4.9166247293638	785
../Merged/merged_normal/part5_big_normal_nh.binvox	2415	6.76326111726946	788
../Merged/merged_normal/part4_big_normal_nh.binvox	36144	3.836474847942901	787
../Merged/merged_normal/part3_big_normal_nh.binvox	5088	9.829482425697103	786
../Merged/merged_normal/thin_big_normal_nh.binvox	22872	1031.3635376868542	791
../Merged/merged_normal/part6_big_normal_nh.binvox	3776	5.2637056147628565	789
../Merged/merged_normal/stoyan4_normal_nh.binvox	27662	1.4836398120000882	780
../Merged/merged_normal/part2_big_normal_nh.binvox	42303	1077.3030519786296	785
../Merged/merged_normal/stoyan7_normal_nh.binvox	44472	1.558078465078659	783
../Merged/merged_normal/stick2_big_normal_nh.binvox	3072	4.663340649760748	790
